Compass Release Candidate 1
ACS Meter																																																																														
53000011		; Serial number																																																																												
134837	-0.6982379572	-0.6325658313	-0.5620920783	-0.5016190339	-0.4453483269	-0.3900827303	-0.3443918403	-0.3026846148	-0.2682131542	-0.2385003491	-0.2104092449	-0.1850049015	-0.1666253098	-0.1391743665	-0.1233441319	-0.1032299609	-0.09017693316	-0.07867128321	-0.06222089721	-0.05085067557	-0.03839416747	-0.03350888777	-0.02364755125	-0.01246856082	-0.001946977755	0.003021120016	0.01284517801	0.01246373664	0.02406197223	0.03243392714	0.03034736544	0.03982934318	0.04467315515	0.04615421522	0.05257656928	0.0600417252	0.05056663634	0.05416329865	0.05849076739	0.05703120272	0.06412657026	0.06074350851	0.06378061097	0.07104081728	0.07391907149	0.08185314983	0.08690179658	0.08381284169	0.08745903126	0.09023223715	0.08841401752	0.07546922915	0.0982591633	0.09110599704	0.08584771276	0.08885118506	0.09400352756	0.09330241693	0.0834606409	0.1057012162	0.09472904349	0.08579258111	0.09233176387	0.0769808881	0.08505253172	0.07613076683	0.08005273897	0.06596954081	0.05671239527	0.047312093	0.04742992281	0.0361742271	0.06697158459	0.01899544743	0.03322577698	0.07478137348	0.08197435778	0.09064741282	0.1242355341	0.1178849442	0.1341022312	0.1083164395	0.1370744254	1.137285204	0.9453695868	0.8627140686	0.8484026286	0.9331699354	1.04491425	1.185397914	1.15533553	0.9551679016	0.7899282602	0.6525862884	0.5618713784	0.5197928773	0.5181977447	0.556125002	0.6021396913	0.639782689	0.6481158222	0.6423236544	0.6403580592	0.6478025818	0.6621890653	0.6822543463	0.7059962838	0.7103648741	0.6821940067	0.6555500473	0.6286253903	0.6077328952	0.5927196479	0.5891572288	0.5947077846	0.6031211523	0.6122399639	0.6148029965	0.6094151681	0.6112610634	0.6053971278	0.5980619369	0.5867612527	0.5727594623	0.5564742921	0.5400321196	0.5189712708	0.4875254159	0.4565379668	0.4334151179	0.4158101607	0.4045480862	0.3940949939	0.3924413428	0.3904645284	0.3939213863	0.3836080939	0.3728344736	0.3581586962	0.3420783168	0.3269208255	0.3244395318	0.3222616098	0.3217804468	0.3088400698	0.2866922356	0.2502169622	0.2068512009	0.1529612693	0.09201484263	0.02405348092	-0.0529746912	-0.1452101116	-0.2566930298	-0.4045757525	-0.5707822599	-0.7654626488	-0.9558928987	-1.147598162	-1.324069922	-1.469768325	-1.602368734	-1.722281313	-1.801790886	-1.874041785	-1.920510019	
135086	-0.6930813981	-0.6221830175	-0.5636382422	-0.4970106899	-0.4349407396	-0.387301393	-0.342363867	-0.3008985631	-0.2688285231	-0.2349561309	-0.205305109	-0.181182143	-0.1649167617	-0.1357883095	-0.1195320449	-0.09832620085	-0.08684462179	-0.07559962452	-0.06068083106	-0.04711409083	-0.03547278952	-0.02977472553	-0.02062466298	-0.01063043799	7.565070722e-05	0.00532720633	0.01483789722	0.01396757814	0.02629732897	0.03444424735	0.0327864228	0.04055315538	0.04571335051	0.04755211108	0.05379340044	0.06239015008	0.05111062454	0.05481886885	0.05940833145	0.05775907173	0.06508219086	0.06136882746	0.06464212168	0.07215101564	0.07472567571	0.08261862752	0.087627688	0.08443804959	0.08789610857	0.09101848399	0.08916928001	0.07632988725	0.09864977715	0.09140084762	0.08665389603	0.08946874949	0.09417877528	0.09445732409	0.08472801659	0.1060501092	0.09608637853	0.08566880612	0.09339616299	0.0780083498	0.08549771948	0.07597164282	0.08042829533	0.06570194201	0.05732976736	0.04961454087	0.04822213647	0.03728003664	0.0669636081	0.01963422048	0.03446106233	0.0765169037	0.08152062272	0.09145248094	0.1227274198	0.1192957171	0.1359355698	0.1099445085	0.1386274428	0.8742349318	0.7591964349	0.6950115238	0.7370179453	0.8114177637	0.9340353694	1.073926642	1.103033574	0.9185195716	0.7631862649	0.6337485503	0.5358253741	0.4953133615	0.4949318684	0.5279022064	0.5731885027	0.6173205843	0.6312505358	0.6253594147	0.624104997	0.6329209195	0.6453798692	0.6666427596	0.6887361248	0.7008463505	0.6761816357	0.6494822526	0.6238910842	0.6021539757	0.5853527849	0.5822780362	0.5867639894	0.5956197898	0.6063312685	0.6088723056	0.6056038868	0.6072568308	0.6020734903	0.5942425642	0.5830221777	0.5689775659	0.5528185069	0.5363027002	0.5153079432	0.4859109688	0.455701864	0.4325195234	0.4145777785	0.403256157	0.392286992	0.3896389463	0.3871292577	0.3908181579	0.381462967	0.3710046023	0.3560560245	0.3392997859	0.3233339397	0.3208166019	0.3178907078	0.3174274084	0.3059859834	0.2843993277	0.2487547452	0.2046118362	0.1485221449	0.08843192727	0.01908349092	-0.05817555504	-0.1502051097	-0.2626481165	-0.409227071	-0.5755583196	-0.7716846633	-0.9631540798	-1.155684298	-1.332642672	-1.478101183	-1.608403292	-1.726047844	-1.806655596	-1.876935657	-1.923099531	
135336	-0.693068823	-0.6347047152	-0.5603106119	-0.5016218784	-0.4402718009	-0.3924066011	-0.3478413601	-0.30448068	-0.2705956197	-0.2370896275	-0.210415965	-0.1838586378	-0.1663018909	-0.1388768336	-0.123238069	-0.1007552122	-0.09031925478	-0.07743711942	-0.0628938576	-0.05026816531	-0.03778552551	-0.03284787296	-0.02294054086	-0.01250364459	-0.002480054164	0.002988417486	0.01340261726	0.01345763918	0.02343699131	0.03310558341	0.03112970466	0.03892578236	0.04376371649	0.04640717411	0.05225613944	0.06022797835	0.04965874414	0.05362994907	0.0576092934	0.05598429907	0.06342016172	0.06004838394	0.0627933197	0.06992330836	0.07301254349	0.08092075522	0.0863621617	0.08299042409	0.08645076771	0.08931562413	0.08743423492	0.07464122349	0.09744229499	0.09054772031	0.08534801717	0.08778333514	0.09326104037	0.0923261162	0.08286369991	0.1048427344	0.09416651142	0.08441306782	0.09150006355	0.07660372307	0.08375473065	0.075312961	0.07882119879	0.06519963878	0.05658732633	0.04784236451	0.04584501713	0.03538790766	0.06636666916	0.01804761642	0.03219260714	0.07395751281	0.08016067056	0.09045434875	0.1224921985	0.1169840299	0.1336282462	0.1081627128	0.1360502947	1.18925099	1.028664698	0.8639048524	0.8341956181	0.8644924094	0.9627733314	1.081290177	1.170355401	1.040885264	0.8637087318	0.7230294624	0.6095007739	0.5473255447	0.523399087	0.5454923944	0.5838849146	0.6299873374	0.6507651363	0.6487769119	0.6410719733	0.6443842901	0.6565689003	0.6689116668	0.6914287856	0.709850327	0.6971364401	0.6697949419	0.642695065	0.6201048041	0.5986258495	0.5911041646	0.5913341593	0.598511661	0.6090570548	0.6144812178	0.6106456686	0.6084511735	0.6040568633	0.5965399716	0.5846247859	0.5701807088	0.5518827966	0.5342350791	0.514268408	0.4901826684	0.4603057738	0.4373463479	0.4198341031	0.4069496727	0.3950026471	0.3907888616	0.3871778285	0.3907399696	0.3815485632	0.3721762869	0.3579142551	0.3412788863	0.3244449191	0.3205991832	0.3168783024	0.3156375752	0.3110672607	0.2905642717	0.2556203273	0.21288418	0.1567993722	0.09260122836	0.02259335207	-0.05740814922	-0.1514172458	-0.2604578582	-0.4052995025	-0.5701324384	-0.7668175775	-0.9604500332	-1.154642716	-1.3352923	-1.480619106	-1.597297433	-1.710787402	-1.78827072	-1.859382792	-1.908776344	
135587	-0.6982327188	-0.6316371765	-0.5613258394	-0.5016198704	-0.4429247742	-0.3891517635	-0.3498652407	-0.3062616924	-0.2710751814	-0.2377935135	-0.2086475526	-0.1858057529	-0.1695427657	-0.1391754748	-0.1235114848	-0.1032306197	-0.0906873876	-0.07751935389	-0.06352589381	-0.0509621631	-0.03785130737	-0.03370140385	-0.02293777987	-0.01188505574	-0.002687327542	0.003539851833	0.01310244881	0.01261399766	0.02397194838	0.03225100044	0.03035873424	0.0387325589	0.04414137311	0.04603229798	0.05225970363	0.06056136018	0.0511296629	0.0545754558	0.05891615384	0.05748642108	0.06505703002	0.06151774835	0.06407552433	0.07159215334	0.07479290852	0.08233085429	0.08747019791	0.08447048271	0.08805512931	0.0911129049	0.08916928001	0.07636339548	0.09910827044	0.09173053976	0.08641845596	0.08974450696	0.09488286428	0.09413236302	0.0851385307	0.1061262252	0.09564954876	0.08650383093	0.09330591124	0.07795628534	0.0857791242	0.07689691029	0.08051625661	0.06659494865	0.05721553461	0.0490857798	0.04748884658	0.03699779992	0.06782762964	0.02185811951	0.03479695686	0.07713234857	0.08220622797	0.09195027199	0.1242343107	0.118589034	0.1345676034	0.109300438	0.1377587165	1.358696676	1.235950504	1.00227995	0.9102051684	0.9211215854	0.954988796	1.061727757	1.173042737	1.144707445	0.9526799649	0.8101449579	0.6845256643	0.5956473276	0.5534556744	0.5584717552	0.5881813281	0.6299988834	0.6614796195	0.6658463797	0.6588913097	0.65529401	0.6616041466	0.6730392041	0.6871390822	0.7083531823	0.7149612537	0.6854385243	0.6616586405	0.6358682114	0.6135029234	0.5992521109	0.5958983213	0.5999559378	0.6093366682	0.61705792	0.6165210046	0.6097143862	0.6088195256	0.6018781781	0.5884220067	0.5723871729	0.553174048	0.5352445516	0.5132202861	0.4935418979	0.4670508528	0.4443199279	0.4272767368	0.4137870986	0.3998080102	0.3942997319	0.388543546	0.3917309404	0.3842079663	0.3761603158	0.3627086873	0.3443243292	0.3266795289	0.3224314527	0.3176581983	0.3160833121	0.3135668828	0.2973684954	0.2632593624	0.2203252389	0.1643226682	0.1001651466	0.02659489496	-0.05515712882	-0.1500765015	-0.2579019913	-0.4005626385	-0.5628001205	-0.7613631136	-0.9561457183	-1.152170007	-1.33367651	-1.482505808	-1.590799802	-1.695102244	-1.77058832	-1.840842874	-1.888192667	
135836	-0.6916343854	-0.6261690167	-0.5618410181	-0.4932899704	-0.4381489128	-0.3870734396	-0.34316569	-0.2978654563	-0.264863779	-0.2318441784	-0.2061864445	-0.1792261659	-0.1635325323	-0.1350015125	-0.1196978013	-0.09862850436	-0.08587155624	-0.07449011797	-0.05909936163	-0.04784772889	-0.03387590928	-0.02920614716	-0.01899607944	-0.008704687703	0.0004689972462	0.007191137497	0.01709326455	0.01616907818	0.02752208857	0.03569854079	0.03470662009	0.0428367626	0.04755744608	0.0492611583	0.05585201825	0.06448549651	0.05352702821	0.05716150012	0.06107488258	0.05970020647	0.06702306646	0.06368629253	0.06655116006	0.07430724358	0.0769543027	0.08469748674	0.08987847384	0.08682814497	0.09003134033	0.09281065908	0.09137882929	0.07840944574	0.1013273392	0.09376887197	0.08873188396	0.09173729491	0.09713794349	0.09626360772	0.0868158887	0.1081867914	0.09780829728	0.08843031526	0.09511769176	0.07990965176	0.08725584655	0.07888942392	0.08344104457	0.06782621935	0.06127401376	0.04997409836	0.04903975574	0.03851840289	0.06928675073	0.0221932782	0.03662955111	0.07882062439	0.0829508772	0.09512908024	0.1269413433	0.1205805165	0.1366929663	0.1117254244	0.1398166677	1.597801554	1.468899439	1.185878928	1.023906749	0.9921309876	1.027066373	1.097987529	1.190397244	1.215262938	1.02941004	0.8752319538	0.74218051	0.6459621006	0.5942761359	0.5786006666	0.6053793204	0.642719419	0.6757888307	0.683780774	0.6760106711	0.6682352193	0.6728646773	0.6811078147	0.6935904725	0.710864844	0.725765217	0.6998432695	0.6742742926	0.6483621095	0.6236487694	0.608535583	0.6020772793	0.6046406162	0.6114515218	0.6222788007	0.6214734969	0.6111278467	0.6112589335	0.6054647674	0.5917013495	0.5749835137	0.555430512	0.5355077776	0.5124496084	0.4941232378	0.4725920389	0.4497290001	0.4329992065	0.4199525784	0.4044217479	0.3970137864	0.3914350085	0.3922075739	0.3841471098	0.3784059174	0.3661381627	0.3479883631	0.3299344195	0.324363753	0.3190066544	0.3161847529	0.3155323142	0.3035675963	0.271081618	0.2278762387	0.173018391	0.1073437466	0.03278758295	-0.05091945021	-0.146979341	-0.2565622789	-0.3963951866	-0.5577150367	-0.7558421276	-0.951520534	-1.148744925	-1.331887482	-1.482405097	-1.589519951	-1.680269073	-1.757164573	-1.822117866	-1.870925798	
136085	-0.6967902533	-0.6240349623	-0.5549144701	-0.4948278795	-0.4432389821	-0.3849832243	-0.3427649472	-0.2973191445	-0.2653515853	-0.2335366844	-0.202902718	-0.1806038159	-0.1640612754	-0.135486188	-0.1203067407	-0.09878010588	-0.08814227398	-0.07517367913	-0.05941570888	-0.04726158551	-0.03442001917	-0.03041078509	-0.0192337804	-0.009236354447	0.0003375210731	0.005971349692	0.01551818645	0.01581300259	0.02620944037	0.03553855845	0.03318007598	0.04197984156	0.04720257901	0.04848553326	0.05518411581	0.06317659401	0.0518760955	0.05554281068	0.06019625626	0.05824020251	0.06545212747	0.06238247191	0.06533497661	0.07237579482	0.07559733586	0.08313119223	0.08858005539	0.08531878905	0.08874393543	0.09155258767	0.09005339991	0.07674656477	0.09972910479	0.09248583413	0.08715420626	0.09043160676	0.09488303537	0.09496307474	0.08495133398	0.1066709276	0.09640905656	0.08713131144	0.09361279028	0.078601569	0.08575103387	0.07730614703	0.08195944417	0.06681816917	0.05752485601	0.0505025118	0.0489554638	0.03612916378	0.06898915415	0.0218525878	0.03479695686	0.07733531803	0.08332955435	0.09294603998	0.1253167082	0.1194258569	0.1350007719	0.1094522311	0.1384444112	2.115903664	1.890262632	1.50937012	1.262956705	1.186230143	1.170790855	1.211994447	1.295174703	1.321322054	1.141687498	0.9684343639	0.8283691342	0.7151732334	0.6475550906	0.6287528695	0.6410689196	0.6751860044	0.7063722729	0.7133056209	0.7059560598	0.6948915343	0.6948462038	0.6985015914	0.7102994512	0.7264618652	0.7427309716	0.718179098	0.6933526984	0.6657233266	0.6395013324	0.6222431328	0.6147603795	0.6150064835	0.6215692261	0.6300003911	0.6309404719	0.6169126982	0.6185552969	0.613571917	0.5992907427	0.5814852781	0.5612731918	0.5406095825	0.516621546	0.498182136	0.4789755119	0.4563861432	0.4399592519	0.4256904967	0.4103117164	0.40251199	0.3950815797	0.3956286312	0.3880731787	0.3822212102	0.3704722254	0.3529257882	0.3335087982	0.3289243704	0.3226405879	0.3198568765	0.3188512605	0.3102540049	0.2782079187	0.2374212984	0.1812526137	0.1154734342	0.04026220231	-0.04371567451	-0.1407245021	-0.24987201	-0.3866440894	-0.5472335689	-0.7434309677	-0.9403582303	-1.135906631	-1.320498167	-1.471685785	-1.580872357	-1.661800645	-1.735714241	-1.798544818	-1.846619213	
136335	-0.6930782547	-0.6335021119	-0.5603039099	-0.4954736173	-0.4349423897	-0.3905534658	-0.344795761	-0.300551577	-0.2680372751	-0.2339757329	-0.2076164472	-0.1834962285	-0.1654454141	-0.1379071351	-0.1226852686	-0.1010570843	-0.08860532723	-0.0770945157	-0.06206450645	-0.0493871673	-0.03690227414	-0.03297731979	-0.02175331995	-0.01133135457	-0.001426058	0.004655130781	0.01420220848	0.0144160555	0.02612730268	0.03362427276	0.03244960938	0.04037600584	0.04566063869	0.04773016023	0.05342100972	0.06210555272	0.05142354572	0.05518905714	0.05930092359	0.05778246645	0.06526024546	0.06181740215	0.06483888844	0.0720174815	0.07469104629	0.08258459445	0.08778675903	0.08462533381	0.08833685208	0.09136575572	0.08920107145	0.07633380863	0.09904330056	0.09205963491	0.08695513596	0.08957122851	0.09456551557	0.09456476395	0.08398216401	0.1062066575	0.09588759729	0.08608376031	0.09343204536	0.07744170291	0.08530408986	0.07692033886	0.08106803837	0.06663676367	0.05768579647	0.04798451078	0.04745766126	0.03745281756	0.0681173329	0.02058614597	0.03330130975	0.07636383394	0.08159252283	0.09304024947	0.1243499525	0.1175646008	0.1348551764	0.1088077904	0.1370723676	2.625410027	2.296540388	1.823999328	1.478607715	1.345435162	1.302480679	1.32412912	1.379455714	1.410709462	1.24066317	1.048596202	0.8955306429	0.7748575181	0.6935753163	0.669837133	0.6727196884	0.7029710609	0.7317320917	0.7422423439	0.7315920082	0.716896529	0.716308913	0.7183133097	0.7265353682	0.7400764127	0.758354568	0.7384535037	0.7104622682	0.6832084663	0.6543543403	0.6347358407	0.6244114974	0.6242160316	0.6293753672	0.6376861582	0.6392811746	0.6240666408	0.6251479551	0.6212672246	0.6057900649	0.5882213638	0.566768119	0.5459546308	0.5231453654	0.5031036762	0.4858624488	0.4626518265	0.4463555895	0.4326807832	0.4166882441	0.4077006494	0.4005329853	0.4013028785	0.3934150845	0.3880305517	0.3764639653	0.3585528808	0.3401800064	0.3347102326	0.3286674704	0.3251560844	0.3245048222	0.3178710321	0.2848255661	0.2444468812	0.1898175502	0.1243929662	0.04804145519	-0.03522368738	-0.132179123	-0.2423665409	-0.3791369483	-0.5373273037	-0.7332082323	-0.929413995	-1.126120093	-1.309264157	-1.461338794	-1.567525468	-1.648167649	-1.719703702	-1.783187596	-1.829950521	
136586	-0.6967923487	-0.6261690167	-0.558505258	-0.5007313412	-0.4368171332	-0.3849823167	-0.3417490086	-0.2994565179	-0.2664498218	-0.2352275488	-0.204665596	-0.1814010645	-0.1645891959	-0.1359699182	-0.1186468441	-0.09918463922	-0.08749298801	-0.07491629673	-0.06123481119	-0.04784772889	-0.03486148083	-0.03066375479	-0.02074628477	-0.01012914997	-0.0002932693689	0.006595027116	0.01558999963	0.01534795121	0.02661247222	0.035780826	0.03374670502	0.04174964219	0.04703608529	0.0488938853	0.05490870074	0.06310416695	0.05316298999	0.05650432597	0.0608614411	0.05996405174	0.06693403869	0.0633855218	0.06632576392	0.07368474048	0.07649959205	0.08428335139	0.08937088144	0.0864509555	0.08984572767	0.09265415339	0.09087299564	0.0781508557	0.100543832	0.09321061429	0.08839578641	0.09149721147	0.09678533151	0.09626285738	0.08633122154	0.107874999	0.09776899304	0.08825871022	0.09467213101	0.08024103579	0.08802786103	0.07866215462	0.0825936049	0.06799699343	0.05967189847	0.05131826317	0.05027249914	0.03877904863	0.06899633798	0.02185326955	0.03626806722	0.07969027871	0.08408869544	0.09263826504	0.1280244735	0.1214736727	0.1366929663	0.1113853119	0.1391307379	3.559810158	2.962417567	2.272709458	1.842808509	1.598681713	1.51803371	1.493323854	1.527857597	1.543016709	1.372076654	1.16051169	0.987324647	0.8541961107	0.7647055703	0.7284749073	0.7277903415	0.7419810557	0.7718706147	0.7797125996	0.7665083916	0.749463273	0.7430031144	0.7429574789	0.7482931056	0.7609006676	0.7759107994	0.7592233045	0.7293646817	0.700833655	0.6725465348	0.6499741891	0.6393294568	0.6363263818	0.6406063469	0.6477971321	0.648798384	0.6341641253	0.6356726244	0.6310954787	0.6166032473	0.5978308787	0.5763804483	0.553912552	0.5304087272	0.51056634	0.4938571896	0.472172055	0.455134307	0.441124441	0.4251888672	0.4160026661	0.4079825175	0.4089194346	0.4002091921	0.395335578	0.3846482519	0.3661698403	0.3485682088	0.3429220639	0.3364245385	0.3330076774	0.3322256873	0.327317725	0.2967403066	0.2565955627	0.2014495574	0.1364025186	0.06102658707	-0.02335858386	-0.1203641166	-0.2299930242	-0.3643621321	-0.5225598808	-0.7173714989	-0.9129333685	-1.1078024	-1.29239836	-1.441783361	-1.549494332	-1.623904012	-1.691807992	-1.753807341	-1.79909046	
136836	-0.6905074386	-0.6200471409	-0.5618395292	-0.4970100207	-0.4349385397	-0.3866064346	-0.3437788841	-0.2978644735	-0.2640697061	-0.2332629984	-0.2031440495	-0.1810415672	-0.1640605226	-0.1325186099	-0.1188125026	-0.0967065684	-0.0871220818	-0.07389122014	-0.05917827355	-0.04693021492	-0.03282145567	-0.03082093305	-0.01854722883	-0.009374212921	0.00112882373	0.006869509186	0.01577855856	0.01559399583	0.02720807139	0.03588035015	0.03344641691	0.04107056024	0.04703659135	0.04881514482	0.05520486231	0.06272945438	0.05359027809	0.05635285087	0.0610508642	0.05988487202	0.06685784632	0.06338616587	0.06648875242	0.07348944402	0.07666430302	0.08421836014	0.08924399508	0.08667273738	0.09009949725	0.09233894218	0.09100083785	0.07789738034	0.1009359303	0.09380303829	0.08846466756	0.09122287209	0.0968914022	0.0961547063	0.08629383765	0.1080704814	0.09740884216	0.08817941376	0.09493712921	0.07967453992	0.08734460244	0.07866252684	0.08254996762	0.06841131127	0.06021769748	0.05114239653	0.04910069044	0.0393873422	0.06810520517	0.02313083777	0.03588116724	0.0776952279	0.08468805322	0.09434601066	0.1268251186	0.1211584332	0.1373058798	0.1107411769	0.1405032297	1.754200012	1.749926621	1.436223225	1.186290173	1.097868862	1.074407759	1.120253793	1.186003024	1.265976129	1.153440333	0.9763808872	0.8354915769	0.7241530419	0.6449038796	0.6131661702	0.6193970863	0.6495866136	0.6820704796	0.7034361151	0.6977005119	0.6832477354	0.6828894589	0.6874827957	0.6952196604	0.7098620396	0.7295060797	0.7204364589	0.6933557181	0.6680474427	0.6413229899	0.620245266	0.6100763882	0.6083550176	0.6139464864	0.6222281658	0.6258654017	0.6183817227	0.6195431226	0.6171710602	0.603557646	0.5846317884	0.5635705347	0.541537984	0.5181185221	0.4972767299	0.4829777449	0.4627084967	0.4453721853	0.43209238	0.4162719612	0.4063982128	0.3978211284	0.3971789874	0.3882678759	0.3841175244	0.3730029647	0.3560735623	0.3360712202	0.3308970607	0.3241057916	0.3186156498	0.318246045	0.3138135888	0.2837406292	0.2438222224	0.1879573942	0.123505938	0.04554746506	-0.04013291483	-0.1388208258	-0.2503360177	-0.385861868	-0.5431790725	-0.7384342246	-0.9359619885	-1.134404046	-1.320022103	-1.473091044	-1.582273359	-1.656300475	-1.722887016	-1.787367785	-1.83236295	
137085	-0.6927683476	-0.6240324948	-0.5549107478	-0.4939341132	-0.4362697693	-0.3854463925	-0.3393163416	-0.2951785171	-0.2632758837	-0.2304226586	-0.2022619173	-0.1808210414	-0.1608163445	-0.1342140771	-0.117595416	-0.09685753814	-0.08499078685	-0.07260935447	-0.05902040334	-0.04605021235	-0.03377350308	-0.02850799491	-0.0178670035	-0.008619504808	0.002050392729	0.007315577651	0.01756636345	0.01701658079	0.02798961901	0.03733783747	0.03482219505	0.04319833043	0.04803656239	0.05090228985	0.05629185485	0.0639648676	0.05422450993	0.05703493851	0.06152707933	0.06065492995	0.06747102088	0.064426299	0.06704749314	0.07443529922	0.07746961779	0.08559788241	0.09048201718	0.08730089885	0.09053581493	0.09382120604	0.09185296765	0.07898082109	0.1017196961	0.09452778853	0.08926737603	0.09266753635	0.09731483809	0.09720274226	0.08718905329	0.1084230877	0.09888910032	0.08905583827	0.09590632515	0.08088700217	0.08787964986	0.07884530786	0.08390614022	0.06885814899	0.06033873615	0.05224380775	0.05083265498	0.03927966332	0.07014542335	0.02312554589	0.03624262345	0.08132935939	0.08552015599	0.09453637604	0.1279083469	0.1213446532	0.138530821	0.1131670346	0.1417078203	1.662175028	1.685657921	1.388829295	1.14980655	1.057839044	1.052822867	1.094293096	1.160686701	1.248311976	1.137598916	0.964813202	0.8270216936	0.7137253988	0.6382080188	0.6071916239	0.6129202116	0.6388040972	0.6757888151	0.694420443	0.6909615766	0.6784531093	0.6791238439	0.6828607182	0.6903664969	0.7043437992	0.7243436204	0.7164430102	0.6900794583	0.6654153432	0.638469485	0.6186293228	0.6076511893	0.604846902	0.6109656833	0.619169669	0.6233491788	0.6140616875	0.6167062796	0.6140011764	0.5998847586	0.5812904829	0.5601039697	0.5387620943	0.5152071614	0.49440236	0.4805842664	0.4598403515	0.4427363388	0.4296898488	0.4138799311	0.4036526878	0.3950566671	0.3952487766	0.3864798989	0.381455821	0.3706390508	0.3529259046	0.3342122353	0.3282893644	0.3213956402	0.3176883748	0.3158997152	0.3111592104	0.2810087468	0.2410650498	0.1855146452	0.1201328449	0.04386518336	-0.04443731492	-0.1424280306	-0.2522764449	-0.3897504628	-0.5473755147	-0.7427109709	-0.9401853597	-1.138805018	-1.325013779	-1.478494673	-1.587486974	-1.663795588	-1.72795987	-1.79178732	-1.838091699	
