Compass Release Candidate 1
ACS Meter																																																																														
53000011		; Serial number																																																																												
2344447	16.07925923	15.9771194	16.09402382	16.03236441	16.03230349	16.24320399	16.25836242	16.1409239	16.23818883	16.28584412	16.31105434	16.34636049	16.37437293	16.33599208	16.44849161	16.47114985	16.49007941	16.55065479	16.55142056	16.59027138	16.6266048	16.64077477	16.70149963	16.70728814	16.7522628	16.78099046	16.83002436	16.87478119	16.91904827	16.95525438	16.98095158	17.01339364	17.04949008	17.08787236	17.11341472	17.15344087	17.1582398	17.17816343	17.23800306	17.25925574	17.28666817	17.29009043	17.336424	17.37075196	17.41984352	17.45868292	17.49615907	17.52420211	17.54533669	17.55362765	17.60571748	17.61217941	17.67512265	17.69544993	17.6798788	17.70040102	17.79304109	17.80227613	17.81559948	17.83818229	17.86335122	17.84533908	17.88394042	17.88414824	17.83435026	17.84530029	17.87539306	17.85210145	17.80969375	17.78925892	17.80697089	17.77931784	17.80406432	17.76420201	17.72742121	17.79612955	17.88439064	17.83740583	17.94161506	17.92668839	17.96296473	17.89614326	17.96229542	-0.1527564984	0.1006356327	0.1351427231	0.06579908175	0.0214968255	0.03613242218	0.0603668037	0.1143651118	0.1800184472	0.2124132716	0.1479176778	0.0805451975	0.02642382742	-0.01773916402	-0.04431404774	-0.04438417211	-0.0309627264	-0.009967063013	0.01253328137	0.02115949332	0.01772741451	0.01577883209	0.01420629503	0.019934228	0.02533598068	0.03401168079	0.04339678157	0.03332404388	0.02051950736	0.005382424051	-0.007701057788	-0.01545999448	-0.01951272587	-0.01880095966	-0.015690268	-0.0120318827	-0.02131843519	-0.02474742184	-0.02863878011	-0.0394867624	-0.05731098708	-0.07961751002	-0.1049082781	-0.1335521226	-0.1589794782	-0.1754770179	-0.1864008957	-0.1984461984	-0.208927709	-0.2197220795	-0.2309827218	-0.2399895783	-0.247364761	-0.2560518988	-0.2645144563	-0.2758662272	-0.2925498215	-0.3097011634	-0.3213151874	-0.3297043699	-0.3378607134	-0.3460301514	-0.3559605386	-0.3774641247	-0.4148350129	-0.4627085449	-0.524223674	-0.5999658097	-0.6892566464	-0.7913390927	-0.9136532618	-1.053498986	-1.213622039	-1.403799386	-1.606807469	-1.811496536	-2.005245163	-2.169554906	-2.295304923	-2.378007679	-2.428882809	-2.479295202	-2.515065943	
2344698	15.74195386	16.11748468	15.9806872	16.12891078	16.03612941	16.24485928	16.12787675	16.31116236	16.1873794	16.28584412	16.31105434	16.38322711	16.44217116	16.42795016	16.44849161	16.47284993	16.51344083	16.55113386	16.57376	16.55340934	16.64678981	16.67531476	16.71767453	16.70791569	16.73844898	16.79443585	16.81801656	16.85156836	16.89606352	16.96666744	16.98158739	17.0135947	17.04968108	17.08768985	17.12276387	17.15428091	17.10923505	17.13904805	17.17538998	17.21247158	17.23398034	17.24522764	17.28346701	17.31867307	17.36735917	17.3983432	17.43645647	17.45722811	17.47798243	17.47857854	17.53720873	17.53478943	17.57944362	17.62248647	17.60571076	17.62388434	17.70472259	17.72904754	17.75799935	17.7588142	17.80149432	17.80255149	17.81590094	17.82419297	17.80879107	17.8314182	17.84598116	17.85187403	17.81017331	17.80655049	17.80643264	17.77874403	17.82928828	17.81804686	17.82042998	17.86594363	17.88400667	17.96755483	17.94032619	18.07821892	18.1262527	17.95159062	18.08456421	0.1558301944	0.3034062473	0.2568739396	0.1569129669	0.1202672759	0.1194498796	0.149291226	0.1861050129	0.2496753268	0.248803276	0.1641635063	0.09316586535	0.03334232327	-0.004372524615	-0.02816056794	-0.02344409925	-0.009152898554	0.01317962813	0.02933819234	0.03512746033	0.02809459094	0.0276165097	0.02844523302	0.03013601539	0.03548980122	0.04818352909	0.05084738432	0.03718054777	0.02300644438	0.008233765248	-0.00539277358	-0.01254609055	-0.01448437384	-0.01311343549	-0.009458282413	-0.00644514512	-0.01514129639	-0.01923470693	-0.02364555578	-0.03606074713	-0.05395842774	-0.07513748596	-0.1007286899	-0.1287184103	-0.1535085453	-0.1706627496	-0.1841578396	-0.1966316647	-0.2070406245	-0.2184525225	-0.2290519374	-0.2372127621	-0.2432848481	-0.2520736272	-0.2604946657	-0.2724721879	-0.2897328961	-0.3059284434	-0.3172490635	-0.3262962646	-0.3331176043	-0.3406117542	-0.3510043057	-0.3740336326	-0.4124722642	-0.4611360611	-0.5214926784	-0.5977610786	-0.6855356467	-0.7862907396	-0.9070765481	-1.045487466	-1.2077819	-1.398681753	-1.599828857	-1.803922828	-1.996370654	-2.159488631	-2.283388071	-2.364147549	-2.421803162	-2.475571363	-2.5097118	
2344948	16.44692001	15.9739999	16.21343567	16.23462767	16.29428256	16.39872334	16.60044936	16.43008389	16.4411222	16.56402623	16.56113536	16.6110478	16.61612749	16.68471587	16.74274173	16.7137252	16.75939346	16.80288626	16.85031714	16.84797131	16.904995	16.93428687	16.9621496	16.99997522	17.04454691	17.05859971	17.10847904	17.14137312	17.21209903	17.24481577	17.27777487	17.30748852	17.34051839	17.38770875	17.41227078	17.46008444	17.42462673	17.43763128	17.48544727	17.51889652	17.56707588	17.58155106	17.62716963	17.65211728	17.69285373	17.74732548	17.79233046	17.81228579	17.83467814	17.8605623	17.90938536	17.90439796	17.9598948	17.99300739	17.98286297	18.02172121	18.09111677	18.11936837	18.14598194	18.16053826	18.19913659	18.173252	18.20742124	18.21486767	18.16922051	18.1875395	18.22950035	18.21345588	18.14296822	18.15024545	18.16658795	18.10536494	18.14143508	18.13425516	18.14649218	18.12319032	18.16762104	18.24079452	18.23442762	18.23808248	18.41414593	18.24518228	18.27200371	0.3440391535	0.4308635769	0.3121229181	0.2058046913	0.1686800839	0.1668731804	0.2049166425	0.2519885828	0.3029476722	0.2489087311	0.1545190856	0.08596307658	0.03022314986	-0.007764415335	-0.02022875433	-0.008813991022	0.007700781515	0.03041178444	0.03980406624	0.03942700423	0.03386431407	0.03375933836	0.03528630289	0.03991426471	0.04757165678	0.05669757877	0.05039510815	0.03580575425	0.02180038854	0.006280164528	-0.004481969793	-0.0100567686	-0.01070588061	-0.008967128334	-0.004627089149	-0.003193140751	-0.01062032296	-0.01509297795	-0.02099504947	-0.03398068605	-0.05193938941	-0.07276056158	-0.09764590488	-0.1256164335	-0.1499320628	-0.167451632	-0.1842515352	-0.1970138499	-0.2077294039	-0.2194714761	-0.2283310335	-0.2355818408	-0.2410035418	-0.249068108	-0.2569873157	-0.2705545943	-0.2886839684	-0.3045248641	-0.315144579	-0.3233039217	-0.3302427057	-0.3364775882	-0.34742318	-0.3750140186	-0.413340512	-0.4619581951	-0.5229836095	-0.5960195205	-0.6832777891	-0.7824491141	-0.9006484566	-1.040007409	-1.204480623	-1.396291657	-1.596346251	-1.800210496	-1.990216598	-2.152590053	-2.274125557	-2.35572637	-2.424142405	-2.475381489	-2.513137887	
2345198	15.91279444	16.11748409	16.21866101	16.23018075	16.29237005	16.31773974	16.46008409	16.37082355	16.44224187	16.46878363	16.47692394	16.53337546	16.57908554	16.5553017	16.6218118	16.6323776	16.68472011	16.7315449	16.74131857	16.78721065	16.86689947	16.84594717	16.86247774	16.90479527	16.9394752	16.97318721	17.00052601	17.03755702	17.07522721	17.12601541	17.15463153	17.15733626	17.19766259	17.23005288	17.25092032	17.27707012	17.23427466	17.26041879	17.30284295	17.3463264	17.35763734	17.37446508	17.42049951	17.45491413	17.49603564	17.534336	17.57206209	17.59232015	17.62114143	17.63784076	17.69910629	17.6913646	17.75675748	17.78650993	17.78114942	17.80447326	17.90224329	17.90535231	17.95204549	17.96001865	17.99017301	17.98880228	18.0247168	18.03472723	17.9906423	18.02705407	18.04135851	18.02893679	17.98235213	17.9568615	17.9716725	17.93945578	18.00823075	17.98740178	17.94708292	17.97466217	18.04325869	18.05563039	18.08491246	18.07866972	18.07155115	18.06588259	18.14553271	0.4945945595	0.4588240285	0.3320023619	0.2354344564	0.2008860829	0.2045698991	0.2400264776	0.2980693543	0.3162378829	0.2334388212	0.1543734799	0.07396471001	0.02244784165	-0.00550452827	-0.01532233158	-0.002549285349	0.0203081161	0.03785751207	0.04602329528	0.04281534324	0.03595479375	0.03673220227	0.04018106611	0.04700718644	0.05382524809	0.06082123573	0.04883818435	0.03443271725	0.01915716754	0.004328220501	-0.004350985708	-0.009748638807	-0.008568970845	-0.005968886777	-0.001941320987	-0.001924165383	-0.007214788757	-0.0116999523	-0.02014800463	-0.03356834352	-0.05070881592	-0.07081393164	-0.09618133033	-0.1223548996	-0.1471443915	-0.1668226159	-0.1855872368	-0.1979910088	-0.2087415417	-0.2200129862	-0.2278456117	-0.2348840771	-0.2397381892	-0.2466539027	-0.2554099259	-0.2691261869	-0.2877132461	-0.3037180915	-0.3139378116	-0.3210201073	-0.3271012521	-0.3336175496	-0.3465587844	-0.3761947277	-0.414032853	-0.4624168318	-0.5237201195	-0.5957172246	-0.6822626979	-0.7801773842	-0.897915616	-1.036784963	-1.202588506	-1.394685768	-1.595624709	-1.79797565	-1.987175982	-2.146526894	-2.267863944	-2.353473272	-2.425349082	-2.479472385	-2.515907043	
2345448	16.07548029	15.9771194	15.9806872	16.03236441	16.03612941	16.17009074	16.32159466	16.19686887	16.23818883	16.375757	16.35166383	16.41881	16.40738553	16.45907872	16.44911162	16.55154099	16.51344083	16.59630608	16.61343731	16.62914442	16.71842749	16.70800324	16.76491268	16.79720372	16.82238355	16.86206992	16.90769671	16.93660623	16.97830861	17.04520517	17.07696466	17.09483577	17.14753421	17.17249868	17.21370885	17.26828048	17.2424206	17.28508348	17.3189528	17.35449834	17.40463888	17.39806972	17.45143061	17.47796808	17.51957916	17.57290981	17.61817601	17.63847541	17.66004804	17.68440505	17.74663225	17.73161771	17.79861106	17.84551074	17.84129355	17.87586774	17.95791511	17.9909956	18.00213635	18.05373808	18.06530385	18.06891697	18.09718642	18.12283756	18.07263413	18.09938934	18.13431386	18.11175623	18.07008936	18.05249082	18.05705232	18.03271825	18.11419832	18.04569184	18.01212633	18.12246481	18.12573711	18.14695249	18.23442868	18.23808317	18.23893621	18.18503228	18.33757044	0.8857350838	0.7479912848	0.5183215608	0.3818316729	0.3297325594	0.3381594491	0.3576552321	0.4026580009	0.3910922342	0.2699261846	0.1824397582	0.1015076379	0.05167059214	0.02252189227	0.01951349185	0.031266286	0.05192909762	0.06601454207	0.06670870637	0.06031976188	0.05529180241	0.05534982558	0.05815212223	0.06422132077	0.07121534174	0.07318885519	0.05576809157	0.0405365131	0.02605096747	0.01190478095	0.003068991668	-0.0001970676855	-0.0004709718366	0.003503251223	0.006877789104	0.004959439988	-0.00133796669	-0.007547610963	-0.01528016133	-0.02915326365	-0.04706254079	-0.06750695967	-0.09131046886	-0.1180198077	-0.1429078497	-0.1643360277	-0.1833515016	-0.1954640851	-0.207055624	-0.2175225269	-0.2253944597	-0.2309492955	-0.2360517761	-0.2432045494	-0.2517318515	-0.2668526373	-0.2846820704	-0.3005374607	-0.3102092603	-0.3172636363	-0.3222560618	-0.3291426076	-0.3432164817	-0.3736637247	-0.4105852296	-0.461217979	-0.5196995347	-0.5920621943	-0.6764840073	-0.7730869725	-0.8906514098	-1.030538525	-1.196246912	-1.388126062	-1.587648643	-1.789050634	-1.977952076	-2.13637403	-2.255523352	-2.347221786	-2.419229534	-2.471672087	-2.509059958	
2345699	16.07926036	16.41703344	16.2160492	16.33853171	16.38608714	16.47628033	16.3888243	16.61205607	16.60221912	16.61351316	16.64809599	16.7280184	16.7247332	16.78514028	16.80428166	16.82562089	16.88885578	16.89774271	16.96281363	16.97151264	17.02150994	17.04267428	17.09983675	17.12975575	17.18353134	17.18996095	17.24861904	17.26118397	17.34072869	17.36700167	17.42917728	17.45134741	17.48926899	17.53076529	17.55972932	17.60363851	17.69031567	17.72346833	17.77585406	17.82247285	17.84141748	17.86015938	17.90478247	17.95478368	17.99528419	18.04100512	18.08640262	18.10574156	18.13798262	18.15788307	18.22001681	18.21992416	18.28526532	18.31492127	18.31011998	18.36103855	18.43490666	18.45318963	18.49326793	18.5230787	18.55318826	18.542067	18.57404684	18.57534651	18.54828174	18.57944948	18.58406875	18.57153261	18.52579751	18.5295194	18.51181949	18.48660749	18.56828601	18.50921531	18.46281986	18.60304249	18.61290974	18.58375043	18.60512674	18.63512208	18.6608513	18.69265897	18.67965969	1.033460581	0.7855219023	0.5447764888	0.4281106141	0.3807455941	0.381246709	0.409984531	0.4506228313	0.3796604739	0.2604671632	0.1674815746	0.09172606131	0.04657499793	0.02349622945	0.02581978143	0.04561165704	0.0644057782	0.0730160983	0.07030386724	0.06073127991	0.05830392266	0.06035465501	0.06415900687	0.07016004878	0.07896021933	0.07151992962	0.05244664218	0.03760497619	0.0219667372	0.00875162595	0.001597024478	0.0005889176954	0.00223253206	0.006242750541	0.007630834341	0.00496051771	0.005693471977	-0.002692288559	-0.0121344361	-0.02606609752	-0.04229469893	-0.06247091932	-0.08638216666	-0.1125032876	-0.1384658081	-0.1627768165	-0.1818206144	-0.1950558251	-0.2060565734	-0.215862136	-0.2227045445	-0.2274956468	-0.2314202822	-0.2388831312	-0.2481874858	-0.2637972011	-0.2816835514	-0.2971548545	-0.3066603604	-0.3130002324	-0.3172750623	-0.324266956	-0.3418520111	-0.371872318	-0.4097769417	-0.4587082547	-0.5174409673	-0.5885104258	-0.6713298021	-0.7682378357	-0.8842688815	-1.02489004	-1.191319737	-1.382757751	-1.582580321	-1.782632704	-1.967921521	-2.125226329	-2.246158576	-2.343311766	-2.416861982	-2.471426832	-2.506284237	
2345949	16.85102509	16.73408661	17.01873197	16.78120889	17.07726055	16.80980464	16.97022479	17.07411684	17.006556	17.02312801	17.11463475	17.15558025	17.19127871	17.17656256	17.2291702	17.24277846	17.21936469	17.30717461	17.39392495	17.41682476	17.47996218	17.45051506	17.46505291	17.53015925	17.56319637	17.59655877	17.63698174	17.65792061	17.6811732	17.7699218	17.776566	17.81812529	17.86256559	17.91304631	17.93860823	17.99186393	18.00590894	18.04101331	18.08933119	18.14233144	18.17402824	18.19829386	18.26118715	18.30137545	18.34095237	18.38706736	18.4417134	18.46988517	18.5141026	18.53648043	18.58564939	18.59193062	18.65978799	18.69575564	18.69930948	18.73272688	18.82277094	18.82885128	18.84943328	18.89649128	18.90139558	18.89245833	18.91711291	18.92339112	18.88400335	18.88749941	18.93371507	18.88456713	18.86131024	18.82544284	18.81249622	18.79096387	18.88124465	18.78145378	18.807528	18.91258785	18.85578969	18.84956139	18.89215933	19.00994423	19.06118358	18.90189649	18.97504222	0.5275989223	0.3766794656	0.256601543	0.2205831771	0.2091586788	0.2497670896	0.3120943225	0.3395267653	0.2517716532	0.1573475505	0.07401159141	0.01786309661	-0.01785555198	-0.02971275477	-0.01515641668	0.0075592447	0.02989437358	0.03874389939	0.03854460447	0.03162308604	0.03386383042	0.03789735196	0.0449830041	0.05400550935	0.0623851954	0.05015344177	0.03256702052	0.01714522393	0.004441332757	-0.007199095125	-0.01062340582	-0.0104608772	-0.008283925318	-0.00379185908	-0.001348680465	-0.004765738707	-0.002142716554	-0.01075740005	-0.020329047	-0.03344977766	-0.04902831515	-0.06913306417	-0.09141746077	-0.1178686211	-0.144402453	-0.1711095807	-0.1901634668	-0.2032034374	-0.2136122822	-0.2221276814	-0.22862108	-0.2325583124	-0.2360829771	-0.244293829	-0.2543770408	-0.2705309407	-0.2877140515	-0.3033339794	-0.3118505231	-0.3180644359	-0.3227566346	-0.3306890483	-0.3509190919	-0.3815414739	-0.4200866147	-0.4679994805	-0.5288764899	-0.5974765673	-0.6802898037	-0.7757844104	-0.8933656427	-1.03568663	-1.203230406	-1.39641949	-1.592975354	-1.793518748	-1.979567736	-2.13705552	-2.261592262	-2.364003409	-2.439070772	-2.494462571	-2.531894125	
2346198	16.63830925	16.5676813	16.73289613	16.66526211	16.66664644	16.72543794	16.89400037	16.93870467	17.00431847	16.97043824	17.01707003	17.06750034	17.07018756	17.10045105	17.19483564	17.18197748	17.18985816	17.22696155	17.24484083	17.30087678	17.37096656	17.32990498	17.42729274	17.42110568	17.46121948	17.4995541	17.52813207	17.54051804	17.58322765	17.6352305	17.67411449	17.69636778	17.73447166	17.77800669	17.81922431	17.84448123	17.90447912	17.9421554	17.99176692	18.02666256	18.0602946	18.07608259	18.12958383	18.17021786	18.21917429	18.26515968	18.31042572	18.33846998	18.3725425	18.3935207	18.459885	18.47369699	18.52736246	18.56120393	18.57231633	18.6119142	18.69643711	18.7343059	18.75142238	18.78091467	18.80805173	18.80917232	18.8438868	18.84455169	18.83431469	18.83452	18.81974782	18.84370991	18.81759409	18.8023527	18.78607092	18.73382296	18.8491605	18.815749	18.76738964	18.82167657	18.805719	18.84956449	18.89216216	18.94535548	18.99161868	18.97397456	18.97556835	0.3972182081	0.2875262631	0.1956341007	0.1666568509	0.1887511705	0.2392995519	0.3030440684	0.3161800489	0.2122395012	0.1161732378	0.04674828311	-0.01510725277	-0.03640812697	-0.03963292213	-0.01904314126	0.00388510146	0.02669819076	0.03192852847	0.0280862259	0.02756944672	0.02867326811	0.03408407239	0.04233841953	0.05383221582	0.05797481974	0.04258250935	0.02613592926	0.01031863103	-0.00241523313	-0.01106489365	-0.01446863898	-0.0127333834	-0.009123730582	-0.00458106379	-0.00396767149	-0.008221103053	-0.00554822747	-0.01439334236	-0.02382436606	-0.03647047023	-0.05193621147	-0.07091693175	-0.09356070706	-0.1188332032	-0.1479862963	-0.1749937308	-0.1933362572	-0.2063901362	-0.2165213898	-0.2249111538	-0.2302572075	-0.2346406787	-0.2378789333	-0.2455631197	-0.2570371762	-0.2727429812	-0.2900877226	-0.3047780877	-0.3139925435	-0.3192528277	-0.3235441241	-0.3343617723	-0.3554953736	-0.3853063393	-0.4244756675	-0.4737159236	-0.531782459	-0.6009057603	-0.6822423343	-0.7780232955	-0.8954131864	-1.039633591	-1.20727132	-1.399225628	-1.597573414	-1.796778564	-1.981614761	-2.138396271	-2.267139279	-2.373871719	-2.448643457	-2.502845913	-2.539329864	
2346448	16.25328734	16.26295526	16.4635171	16.44298102	16.47422049	16.63625497	16.67108291	16.73905084	16.77007539	16.76159807	16.82790127	16.85354599	16.87279647	16.92240598	16.99479375	17.06039681	17.07744242	17.12209985	17.17188708	17.16479773	17.24435163	17.25182578	17.31480151	17.31552131	17.3939759	17.43496855	17.48311781	17.49727313	17.56888609	17.62200657	17.68738736	17.70819575	17.75733435	17.82239188	17.85222523	17.92786595	17.78640327	17.80752635	17.83087604	17.88559374	17.91315086	17.8956046	17.94028278	17.98093515	18.01261798	18.06736564	18.11237191	18.12304101	18.16419777	18.1751547	18.24688338	18.23779316	18.29428595	18.34359748	18.329542	18.36145995	18.45650099	18.48563763	18.51590756	18.52339359	18.56522789	18.55516055	18.57440221	18.57478597	18.56324298	18.57924221	18.60194576	18.59081053	18.54642764	18.52875779	18.56164959	18.51278894	18.59847409	18.54277018	18.49934504	18.56107671	18.61367687	18.63617902	18.60426674	18.69572457	18.85553893	18.90140097	18.82512971	0.1814262501	0.1313885655	0.09356848097	0.09915246142	0.1362993615	0.2116079206	0.2819978313	0.2596463438	0.1541283892	0.07045890962	-0.001027089228	-0.04705029648	-0.06519023997	-0.05734854085	-0.03085356912	-0.002240270144	0.01517795164	0.02085146772	0.01596234288	0.01625356561	0.02186809068	0.02846383215	0.0396928717	0.05082108366	0.05095441898	0.03204733365	0.01743276856	0.002385701664	-0.008465066451	-0.0165139902	-0.01849885383	-0.01534266614	-0.01063595035	-0.006132881238	-0.007149534133	-0.01049957191	-0.007473093074	-0.01623791126	-0.02611489325	-0.038672111	-0.05305960449	-0.07173027704	-0.09298698021	-0.1196002315	-0.1499260545	-0.1778602823	-0.1972749427	-0.2094553157	-0.2194870514	-0.2268059944	-0.2320042642	-0.2355273535	-0.2383664863	-0.2471128584	-0.258944087	-0.2751331627	-0.2918922776	-0.3061659135	-0.3150808445	-0.3195706206	-0.3240855366	-0.3372447198	-0.3582131737	-0.3890597762	-0.4287297688	-0.4768850702	-0.5337610486	-0.603282398	-0.6834931178	-0.7791145029	-0.8980324662	-1.04228213	-1.211082672	-1.403112364	-1.599284257	-1.799175405	-1.982910124	-2.139775151	-2.274834967	-2.381935194	-2.458043855	-2.513264813	-2.549733422	
2346699	16.4431486	16.25983714	16.59206117	16.5525786	16.66664644	16.63625638	16.81925033	16.73905089	16.77007645	16.9164572	16.92182743	16.93775924	16.98874802	17.06460006	17.09418442	17.14995615	17.18985816	17.22600324	17.24484083	17.30046558	17.43677128	17.3901122	17.46505491	17.49285648	17.52901062	17.59684063	17.63724822	17.65817358	17.72458512	17.7969663	17.82847448	17.88053114	17.94671995	17.99391053	18.04019119	18.10023259	17.55060453	17.5778431	17.61490977	17.64628568	17.68473267	17.69764256	17.75955066	17.80072458	17.84141951	17.9046041	17.95803448	17.97764722	18.01780062	18.04469646	18.1050922	18.12956701	18.21026974	18.2480857	18.2521455	18.30087674	18.3831992	18.40994629	18.45993018	18.48825863	18.52889791	18.54240683	18.57351353	18.57516007	18.56422739	18.57903606	18.6196851	18.6099515	18.58703828	18.59574948	18.63442304	18.59386223	18.69043364	18.64224491	18.64996753	18.73278402	18.75663863	18.79473403	18.77536591	18.88135412	18.9237134	18.90140299	18.89937557	-0.0381034894	-0.0256269414	-0.040422585	0.009272557114	0.06883440106	0.1566283582	0.2403437983	0.1886182187	0.08974390495	0.01003640725	-0.04998853846	-0.08835970848	-0.09335740214	-0.07941111659	-0.05354555518	-0.02070225411	-0.002242295181	0.001762472982	-0.0004685375886	0.002471325159	0.007274683495	0.02011174847	0.03245577392	0.04364334581	0.03642509245	0.02172346794	0.004570564284	-0.009086241347	-0.01783482988	-0.02439419157	-0.02502164442	-0.02054995702	-0.01629354459	-0.01136784087	-0.01263646816	-0.01616302657	-0.01003750342	-0.0211146653	-0.0301350798	-0.04162749715	-0.05607995126	-0.07372990132	-0.09486936539	-0.1213823827	-0.1549005345	-0.1822786457	-0.2009721148	-0.2136768451	-0.2222225148	-0.2296400054	-0.2338272466	-0.2376866061	-0.2404331689	-0.2500115339	-0.2614680265	-0.2775956428	-0.2939891571	-0.3080333185	-0.3163047179	-0.3216008485	-0.3261911648	-0.3414636087	-0.3624867442	-0.3941478234	-0.4333786974	-0.4819880785	-0.5376155165	-0.6060294348	-0.6863533316	-0.7818987614	-0.902438883	-1.047996546	-1.216873953	-1.407379025	-1.604703484	-1.802138214	-1.986866451	-2.145168701	-2.283570707	-2.391789551	-2.468947621	-2.524853101	-2.559036829	
