Compass Release Candidate 1
ACS Meter																																																																														
53000011		; Serial number																																																																												
756292	9.869918833	9.963936236	10.02290231	10.04566022	10.13887502	10.17057904	10.21209249	10.26402512	10.29433849	10.3162858	10.35399376	10.37639618	10.3748401	10.44036299	10.42906623	10.46464742	10.45685387	10.47104763	10.4755169	10.48132577	10.49285917	10.46910638	10.46794683	10.46787235	10.48051709	10.45916536	10.44229351	10.42039131	10.46399491	10.45646874	10.42946522	10.4369415	10.41819824	10.37528494	10.38385805	10.36728492	10.29435782	10.26754234	10.25235398	10.20599854	10.18900751	10.15384885	10.10544947	10.05888173	10.04089218	9.986121665	9.979090086	9.925881442	9.922018132	9.923747815	9.891604815	9.816555392	9.889766828	9.806826195	9.788237759	9.726985026	9.727416388	9.662069644	9.616188548	9.678373693	9.575693927	9.532555164	9.539126754	9.428695566	9.426258812	9.371965133	9.310343885	9.112903165	8.984199367	8.838153032	8.682210056	8.531275383	8.413743887	8.043618656	7.868334448	7.718801241	7.549790823	7.417271723	7.359224045	7.257257196	7.236736157	7.153937355	7.245252653	0.6110524163	0.619990027	0.5710590784	0.5629703765	0.5289608996	0.50297704	0.4738751375	0.4476155924	0.4327781058	0.4077494756	0.3872434368	0.3716767786	0.3568944315	0.3449677193	0.3321133192	0.3222572392	0.3136928087	0.3035818576	0.2928146963	0.2840326034	0.2762587507	0.2705541795	0.2613995664	0.2535264918	0.2458182732	0.2404035742	0.2331580638	0.2285063673	0.2217276954	0.2155230335	0.2121720474	0.2080904381	0.2044825571	0.2009275674	0.1984060987	0.1950578773	0.1855134216	0.1849758715	0.1832349697	0.1794093782	0.1773539341	0.1750107178	0.1744157179	0.1721232063	0.1703703003	0.1675221281	0.1646439378	0.1637045052	0.1628188067	0.1615125449	0.1598233362	0.1597206333	0.1601233238	0.1561201392	0.1589615061	0.1567656913	0.1571220198	0.1542168707	0.1550304632	0.1546004266	0.1505349756	0.1530196718	0.1532814764	0.1519284779	0.1530125764	0.1518621647	0.1514771525	0.1510561986	0.1539324204	0.1563270991	0.1615938468	0.1633828762	0.1679808593	0.1664584476	0.1696947298	0.1740957591	0.1755030886	0.1723450067	0.1655806577	0.1624925972	0.1598649757	0.1589891469	0.1586036992	
756543	9.840145494	9.994850029	10.04183934	10.10878951	10.17620677	10.18445562	10.26517229	10.30011568	10.30396625	10.34503062	10.37216242	10.38271217	10.38200496	10.4324646	10.44050549	10.45913444	10.45330577	10.46127782	10.47121033	10.47734189	10.48915671	10.46876533	10.45445273	10.45640655	10.46342465	10.43991604	10.42495863	10.40664605	10.44496542	10.43966626	10.41547115	10.42536307	10.41299691	10.36778001	10.37733802	10.36277431	10.29582216	10.27223995	10.25813769	10.21204658	10.19574633	10.16042529	10.10982259	10.06141658	10.04010315	9.985993279	9.97528516	9.918905649	9.912553885	9.91116788	9.876453947	9.798767533	9.869049115	9.785369541	9.762628142	9.702036853	9.702930662	9.63619859	9.589455665	9.653955088	9.549491185	9.511141211	9.520564799	9.412152283	9.411484246	9.35998297	9.306815351	9.112030854	8.985851408	8.841633671	8.688584152	8.54263873	8.427652094	8.058809492	7.887461984	7.740692458	7.574972802	7.43988288	7.386577414	7.270995403	7.247435019	7.165087909	7.249419415	0.6212834165	0.600668887	0.5764517169	0.5580885129	0.5212871268	0.502849781	0.4824598762	0.4501068695	0.4263247123	0.4096261095	0.3888924487	0.3731914543	0.3608076201	0.3425028114	0.3332370599	0.3241480193	0.3119241975	0.304981481	0.293446905	0.2858874169	0.2762626303	0.2709584404	0.2645875893	0.2544499856	0.2478953434	0.2424028556	0.2347129796	0.2294919351	0.2238075644	0.2159608118	0.2129157844	0.2095353775	0.2048805925	0.2024479611	0.1990800129	0.1956972049	0.1860779741	0.1844470077	0.1831889358	0.180042992	0.1775316421	0.1756064067	0.1745011991	0.1726485468	0.1704126957	0.1675639706	0.1657927654	0.1641226677	0.1632714536	0.1620003713	0.1607166051	0.1606931325	0.1604347365	0.1569655861	0.1593906417	0.157702167	0.157408774	0.1551127973	0.155374387	0.1554230643	0.1510245455	0.1535214154	0.1534867024	0.1525782164	0.1527706754	0.1519758797	0.1515381124	0.1509262403	0.153008462	0.1573037647	0.1612615606	0.1624577354	0.1673206593	0.1676740187	0.1683211158	0.1739049233	0.1753542545	0.172536423	0.1639758916	0.160186546	0.1573914887	0.1568040297	0.1566994557	
756793	9.873340139	9.969619441	10.02290232	10.08421557	10.11944292	10.16904098	10.22428549	10.2640252	10.27411869	10.31723233	10.33675331	10.36699516	10.36698466	10.41400478	10.42847536	10.45362854	10.45834649	10.46081788	10.47594386	10.48891705	10.50845167	10.48632734	10.48698113	10.48879121	10.49252794	10.47231518	10.45490994	10.42966807	10.47216075	10.46736258	10.43686986	10.44474681	10.43080431	10.38227052	10.38875928	10.36901183	10.27539142	10.24797823	10.23351361	10.18369903	10.16614022	10.12792059	10.07621982	10.02544021	10.00637548	9.950656961	9.940509598	9.88892938	9.886077698	9.887359246	9.859468706	9.784529924	9.857718232	9.780673883	9.762905089	9.702924622	9.707584852	9.643637632	9.600847776	9.668509768	9.565059907	9.52684657	9.536029217	9.425874554	9.424459459	9.374701654	9.314100498	9.119021518	8.993195682	8.847380704	8.693390164	8.54719158	8.430076701	8.063447985	7.890852373	7.744320976	7.574578268	7.440717914	7.393444014	7.28213673	7.258162816	7.17677762	7.266120618	0.6235845032	0.6135868001	0.5771451095	0.5531866657	0.5289706542	0.4962589605	0.4738096796	0.4476438193	0.4284842225	0.4076989987	0.3856050167	0.3730841635	0.3595649118	0.341334911	0.333236472	0.3211744054	0.310151617	0.303512123	0.2942205047	0.2846050109	0.2761911209	0.2698120803	0.2618998134	0.2539896553	0.2466769143	0.2402163292	0.2348372651	0.228857064	0.2221772433	0.2151047524	0.2121188246	0.2082035246	0.2044862427	0.2012693255	0.1986331088	0.1953220851	0.1876520445	0.186184202	0.1850509817	0.1809872773	0.1790571591	0.1770009053	0.1755344438	0.1739066315	0.171611445	0.1686611036	0.1669109109	0.1654054773	0.1647646598	0.1628854818	0.1619322116	0.1616473879	0.1617355512	0.1580139807	0.1600645341	0.158691597	0.159670613	0.1560213044	0.1570421914	0.1562889229	0.1523619706	0.1549259527	0.154305167	0.1533890319	0.1541912167	0.152883899	0.1530055852	0.1524834094	0.1545539064	0.1579027162	0.1635349622	0.1631476683	0.168770649	0.1692832774	0.1696569491	0.1754092242	0.1753529126	0.1727536727	0.165990456	0.1614656641	0.1599324262	0.1584210214	0.157552426	
757043	9.910229828	9.992008704	10.06572002	10.08833037	10.17266004	10.20147112	10.23652225	10.3122186	10.30607731	10.33637222	10.37131131	10.39291766	10.3891809	10.43971793	10.44168803	10.46464806	10.45685648	10.45290639	10.47466738	10.47217655	10.48915782	10.47289024	10.45445348	10.4624407	10.45774343	10.44285533	10.42470333	10.40427942	10.44542697	10.43689247	10.41506037	10.41948807	10.40082221	10.36135469	10.36723288	10.35098636	10.28950382	10.26376908	10.24991346	10.20174105	10.18542428	10.14923456	10.10054204	10.0543566	10.033679	9.982795809	9.97225658	9.919292664	9.916037834	9.915516114	9.885663385	9.809960076	9.88413701	9.804942862	9.783374814	9.722418085	9.723366956	9.657038628	9.609285206	9.672286195	9.570208926	9.528750457	9.536392795	9.428697221	9.425858923	9.373651767	9.316090767	9.117215423	8.98890878	8.846158735	8.688861941	8.54007112	8.42311458	8.058810679	7.884776039	7.732794453	7.568862541	7.440301777	7.383149415	7.274553235	7.25020549	7.17626993	7.265589516	0.6291743679	0.5917106199	0.5711062374	0.5531982159	0.5169972578	0.5062819418	0.4680694548	0.4525959207	0.4263481015	0.411526076	0.3906656173	0.368719319	0.3582661912	0.3414047518	0.332190193	0.321321327	0.3102266351	0.3019730247	0.2928198563	0.284038765	0.2768500367	0.2692763903	0.2619018876	0.2540582021	0.2466137959	0.2390221223	0.2335979935	0.2283888407	0.2228910835	0.2158329585	0.2120641734	0.2075636393	0.2039886608	0.2020294357	0.1984622203	0.19454292	0.1853758526	0.184255382	0.1825859463	0.179953891	0.1776638541	0.1751007235	0.1742969538	0.1727333989	0.1706119237	0.1676031077	0.166022117	0.1644637955	0.1632363296	0.1618545042	0.1607186832	0.1608426666	0.1605858256	0.1570778871	0.1592419134	0.1583279038	0.1579612142	0.1547982019	0.1553770825	0.1545013145	0.1509026344	0.1533009772	0.1536237196	0.1525810604	0.152314912	0.1509620463	0.1521012267	0.1502546469	0.1532693099	0.1565646387	0.1616836423	0.1618581942	0.166989639	0.1664691409	0.1678561788	0.1724536946	0.1731971583	0.1707975521	0.1645160908	0.1605936013	0.1585784132	0.1551906097	0.1567038256	
757293	9.910230394	9.963938612	10.04424103	10.06591848	10.17443459	10.20147148	10.23787076	10.27601927	10.29539666	10.31628907	10.33505042	10.35993403	10.35984994	10.41993238	10.42306535	10.4426398	10.43171522	10.42931245	10.4416098	10.44125151	10.4592708	10.4352351	10.43589839	10.44106102	10.43706138	10.42660616	10.41244026	10.40191357	10.4384267	10.44582429	10.42284682	10.44055161	10.42738654	10.39008226	10.40185421	10.38886036	10.30005754	10.27178325	10.25524645	10.2055666	10.19130762	10.1537123	10.10081414	10.05156073	10.03328383	9.977038163	9.966311171	9.911080163	9.907099552	9.908932073	9.881654896	9.807852111	9.884003282	9.803525638	9.787488237	9.728448227	9.731667614	9.6678874	9.625140621	9.690860649	9.591535308	9.55216801	9.562728134	9.456109766	9.454763281	9.401764009	9.34404237	9.149868915	9.022280229	8.875276103	8.723290722	8.571741063	8.452583585	8.079365476	7.90292351	7.746465328	7.578821877	7.440302165	7.387017067	7.270996329	7.243224785	7.16069106	7.24995271	0.631507405	0.6084379983	0.5771665433	0.54909105	0.529212401	0.5097149784	0.4767174411	0.4476246417	0.4241886063	0.4096020901	0.3838758421	0.371631218	0.3541763018	0.3414052802	0.3321203734	0.3212497126	0.3101538039	0.3043575494	0.2920462567	0.2832539664	0.2750217275	0.2681312899	0.260841017	0.2530725197	0.2466794673	0.2390866562	0.2336609707	0.227407422	0.2214681483	0.2151656804	0.21098418	0.2078303876	0.203489562	0.200749032	0.1983626264	0.1940062444	0.1858773084	0.1841559809	0.1829587454	0.1794603904	0.1771412625	0.1747631186	0.1738429849	0.1723654543	0.1700576583	0.1671333271	0.1649522391	0.1637086086	0.1626024261	0.1613742845	0.1597262592	0.1598827579	0.159653783	0.1562194828	0.158104951	0.157175049	0.1571837964	0.1546828978	0.1550530155	0.1540466179	0.1507323347	0.152822636	0.1526219565	0.1518099939	0.1517068006	0.1509099509	0.1519811811	0.1495290141	0.1528043283	0.1556884072	0.1612335449	0.1625502367	0.1662253158	0.1668681336	0.167435103	0.1724549453	0.1740800001	0.1706899142	0.1638457252	0.1600339216	0.1582243858	0.1558087337	0.1577942001	
757543	9.937149005	9.96393683	10.03943621	10.06797072	10.12121589	10.15368446	10.20939883	10.24014448	10.2635216	10.29818358	10.32730815	10.34353508	10.36126395	10.40485411	10.41648114	10.44263929	10.4372258	10.44225492	10.44973862	10.46104129	10.47805915	10.46910716	10.46473086	10.46756972	10.47509791	10.45889557	10.44960201	10.42801586	10.46988641	10.46906574	10.44330596	10.45598994	10.43603107	10.39385086	10.39823187	10.37855006	10.31131932	10.27759136	10.26073356	10.20821354	10.18785968	10.14895636	10.09699835	10.04690631	10.025165	9.970919012	9.961275305	9.907856527	9.90538094	9.903215603	9.874088735	9.798179978	9.869583779	9.790069104	9.770150041	9.710382907	9.711476638	9.645002138	9.599274377	9.664577939	9.559587421	9.522698742	9.529831941	9.417968666	9.414472209	9.363341963	9.299983955	9.099419824	8.967428497	8.821412455	8.662881785	8.513166661	8.389663046	8.01684477	7.844678621	7.692334625	7.519906011	7.3868664	7.32823937	7.225497689	7.199218025	7.119172842	7.204909519	0.6212422865	0.6148497365	0.576430281	0.5539700279	0.5371200271	0.5064121435	0.4709703211	0.452589888	0.4306330439	0.4076687629	0.3888891433	0.3610988336	0.351376219	0.3448359355	0.332115083	0.3201566096	0.3117761626	0.304208378	0.2941460063	0.2858846161	0.2767752188	0.2692019937	0.2633200508	0.2535946108	0.2474650513	0.2406128888	0.2346481618	0.2298985974	0.2227071565	0.2163215976	0.2133107189	0.2086792439	0.2050368393	0.2014002225	0.1990772617	0.1955803319	0.1858726593	0.1840120453	0.1825369918	0.1803096828	0.1765270782	0.1753499186	0.1745393381	0.1724445437	0.1700912506	0.1674795243	0.1654457404	0.1638913625	0.1630816153	0.161220525	0.1599010755	0.1601001621	0.1597178459	0.1569217294	0.1584703819	0.1568912469	0.1574462703	0.1546640095	0.1556513495	0.1541923714	0.151066485	0.1525432134	0.1534820114	0.1512617386	0.1518493891	0.1511152262	0.1512530619	0.1500377429	0.1524878625	0.1558655897	0.1612558107	0.1624813413	0.1665492661	0.166865462	0.1678922643	0.173447074	0.1755071149	0.1697699317	0.1635685459	0.1612156732	0.1589220836	0.1563722632	0.1553962055	
757793	9.903400322	9.994851414	10.06572002	10.10879246	10.15661813	10.23106056	10.25015321	10.31103223	10.34803455	10.3652543	10.40617046	10.41510702	10.42525109	10.47226695	10.48348961	10.49788947	10.4928202	10.49443124	10.49670389	10.49652453	10.51254414	10.49012525	10.48084344	10.48059632	10.48023371	10.46721576	10.44810755	10.42112666	10.45719774	10.44647661	10.41726395	10.42177233	10.40459038	10.35832516	10.36449789	10.34012853	10.30607806	10.2760265	10.25769344	10.20997615	10.18943416	10.15147321	10.09904442	10.04916759	10.02765447	9.970270595	9.957873883	9.902154986	9.900667203	9.897639693	9.863923519	9.786759299	9.858597074	9.774711788	9.751734934	9.689744333	9.689003161	9.624524891	9.580112543	9.647429831	9.545692195	9.50805065	9.517843775	9.408770323	9.406906498	9.353484409	9.296465701	9.104822143	8.978032098	8.831902548	8.678527182	8.536115192	8.419197008	8.052355765	7.878706798	7.733538948	7.566206042	7.440721017	7.383150832	7.278114464	7.25490649	7.184084459	7.270841335	0.6417491973	0.614923764	0.5825377419	0.5393077851	0.5373798486	0.5029925371	0.470908813	0.4525989366	0.4327875812	0.4114771706	0.3889829862	0.3731430087	0.3608131336	0.3413391382	0.3354088041	0.3220502721	0.3134817301	0.3042135791	0.2928217324	0.2851782612	0.2761239533	0.271031976	0.2624686541	0.2543867652	0.2480289499	0.2411464851	0.2345291129	0.2299647384	0.223219129	0.2172416893	0.2132599415	0.2088423477	0.2056870336	0.2029739219	0.1996534812	0.1964991098	0.1870954029	0.1856551368	0.1838455002	0.1804974805	0.1782322695	0.1764134855	0.1747535739	0.1735859166	0.1710541057	0.1685085969	0.1662574711	0.165336375	0.1638745734	0.1625217428	0.161087808	0.1612493696	0.1613650244	0.1575705837	0.1598793056	0.1582798824	0.1588570382	0.155393696	0.1567998576	0.1554612453	0.1520585742	0.1547577925	0.1549624391	0.1530616196	0.1544536967	0.1521436069	0.1525063398	0.1512277032	0.1551271312	0.1579116772	0.1625583839	0.16387707	0.1684130246	0.166878666	0.1687757917	0.1735623796	0.176484409	0.1719285962	0.1661377449	0.1625131414	0.1593534777	0.1578159293	0.1582119043	
758042	9.971193461	10.02027638	10.04424102	10.10673264	10.19232982	10.19992881	10.26517112	10.30248743	10.3157305	10.35465703	10.37045893	10.40004097	10.39565827	10.46024792	10.453163	10.49286997	10.47807693	10.47992516	10.48889566	10.4813274	10.50546577	10.48011669	10.467626	10.47180949	10.48137731	10.46238881	10.44784867	10.42850386	10.46330518	10.45947163	10.43409253	10.43942962	10.42812897	10.38791665	10.39512922	10.37904421	10.29143501	10.26346279	10.24565788	10.19381126	10.1762716	10.140167	10.0882937	10.03841137	10.01314771	9.955362338	9.943026765	9.88905778	9.882748257	9.881208697	9.851557331	9.777721056	9.847695763	9.765890424	9.748263369	9.687550967	9.688857028	9.621508394	9.578867334	9.645139397	9.542389104	9.504604077	9.513127443	9.406534957	9.404123277	9.352018145	9.290966293	9.095127332	8.966938265	8.822193837	8.66371292	8.515132966	8.391758937	8.022413825	7.850704388	7.701263293	7.53580693	7.395210793	7.342664807	7.236517713	7.206598879	7.134078988	7.22195428	0.6393243293	0.6006565485	0.5778404972	0.5629877044	0.5294392868	0.5031189925	0.4767152324	0.4501298542	0.4284775785	0.4076983376	0.3905778228	0.3760501211	0.3594424857	0.3447707762	0.3309974958	0.3220447861	0.3117774749	0.3034388912	0.2911960562	0.2865992456	0.2774336499	0.2704190562	0.2618992949	0.2553688811	0.2475967072	0.2411411238	0.2347120138	0.2293264389	0.2228285522	0.2163230405	0.2121748859	0.2086260901	0.204182858	0.2022113654	0.1997985308	0.1950611196	0.1871505573	0.1858976409	0.1844957369	0.1810329546	0.1784030557	0.1761133693	0.1754932736	0.1736651632	0.1714896391	0.1686605633	0.1667936738	0.1656703525	0.163644901	0.1624784703	0.1608964616	0.1616849245	0.1609899419	0.1577835036	0.1593386081	0.1583130455	0.158455391	0.1557031535	0.1560110288	0.1559990802	0.1518789935	0.1545260261	0.1546715889	0.153155429	0.1535810847	0.1521879455	0.152497434	0.1516511796	0.1539880029	0.1572565387	0.1622065782	0.1637791876	0.1691204754	0.1680779561	0.1701249148	0.1752081529	0.174549718	0.1728616579	0.1665338162	0.1610614491	0.1606436621	0.1579954174	0.1579644047	
758292	9.910228696	9.963938018	10.0181004	10.04977501	10.13887785	10.15368659	10.21075027	10.25443884	10.27200896	10.31912145	10.345365	10.36776978	10.36698537	10.4265163	10.42483838	10.45967493	10.4523121	10.45290567	10.4587399	10.46977657	10.48692257	10.45949887	10.45156893	10.46244006	10.46058293	10.44792437	10.43474667	10.41327035	10.44994626	10.44647544	10.41905377	10.4291548	10.41120226	10.37171052	10.37750937	10.36277461	10.29112162	10.26190076	10.24687815	10.1977743	10.18013127	10.14044441	10.08992518	10.04212719	10.02046044	9.965546497	9.954084664	9.900053464	9.896937849	9.896523965	9.865426678	9.790951957	9.8656065	9.785234019	9.767688482	9.707148376	9.711332928	9.648208009	9.606625611	9.673757704	9.571373013	9.535154247	9.544053057	9.437750112	9.4382797	9.383773707	9.328045185	9.131927143	9.002704227	8.858902472	8.701633959	8.551162611	8.430691268	8.056983129	7.882440584	7.732422153	7.563153546	7.421332546	7.366485591	7.25371789	7.232056015	7.145680323	7.232787658	0.6134098659	0.600675056	0.5757603108	0.5580914005	0.5169944713	0.4996900883	0.4796243704	0.450083161	0.4263325162	0.4114732048	0.387293035	0.3731388647	0.3581421294	0.3448391063	0.3298795951	0.3231337868	0.3136242312	0.3042109787	0.2948503906	0.2860319019	0.2780212282	0.2703514645	0.263030156	0.2549103688	0.2479608777	0.2402813396	0.2345262156	0.2306577535	0.2232758105	0.2169923913	0.2142230926	0.2094812517	0.2046312049	0.2026841036	0.1998001815	0.1965445749	0.1876530777	0.1857989239	0.184819968	0.1810791554	0.1792759285	0.1764103745	0.1753703225	0.173745317	0.1718101741	0.1686621842	0.1666414749	0.1649933996	0.1637953855	0.1631466679	0.161710753	0.1614249076	0.1617369842	0.1578958766	0.1600257821	0.1591224177	0.1588936695	0.1560230382	0.1567944668	0.1557448842	0.1520995483	0.1547045705	0.1544907191	0.1545098528	0.1539375867	0.1521908312	0.1523414304	0.1518965275	0.1549122723	0.1566597756	0.1628544351	0.1634516385	0.1688207641	0.1684835513	0.1701053327	0.1744582176	0.1755949829	0.1727564158	0.1658571606	0.1603460688	0.1599354544	0.1578071782	0.1569074087	
758543	9.940564083	9.963936038	10.01810038	10.04771582	10.12121463	10.18599296	10.22428082	10.25206695	10.26352053	10.30769498	10.33590052	10.35993531	10.35343024	10.40679418	10.41108862	10.43168015	10.43121502	10.42423728	10.43306954	10.44480391	10.45265368	10.43523173	10.42951554	10.43835852	10.44103019	10.42156068	10.40718327	10.38489831	10.42336227	10.42271532	10.39158774	10.40041274	10.38615465	10.34817743	10.35135044	10.33465674	10.25443518	10.2299056	10.21673435	10.17011758	10.15589223	10.12153378	10.07499938	10.03046623	10.01340977	9.958665378	9.949681752	9.898080664	9.896935157	9.897765947	9.868768556	9.794695914	9.871611898	9.79235265	9.773915211	9.710523961	9.713879835	9.648206386	9.601000903	9.665887285	9.561408788	9.520796699	9.529287068	9.421357828	9.418266623	9.366280867	9.309242097	9.110457328	8.98444462	8.837892588	8.684332263	8.537499289	8.418270453	8.049546527	7.877070643	7.732791864	7.563149291	7.42778028	7.376734083	7.270532622	7.250684103	7.168976293	7.261404206	0.6031624131	0.5864061535	0.583176012	0.5396424221	0.533273838	0.4995469451	0.4739429021	0.4476148382	0.4263238861	0.4114665936	0.3822242001	0.3672007407	0.358072947	0.3400273939	0.3320422857	0.3221125907	0.3100748163	0.3018216032	0.2912659399	0.2858823753	0.2749442052	0.268123442	0.2618275707	0.2534593183	0.246542492	0.2402753816	0.2338393511	0.228731437	0.2228248526	0.2156517557	0.2123428198	0.2079804191	0.2041261584	0.2016340014	0.1989749787	0.1954318994	0.1856201308	0.1840101766	0.1820716036	0.179048848	0.1765689181	0.1738270064	0.1735083563	0.1717588314	0.1699297596	0.1666625786	0.1647176565	0.1630622209	0.1620341711	0.1607352264	0.1595659137	0.1598349279	0.1595268372	0.1561293525	0.1582759438	0.1566526959	0.1564570166	0.1541422924	0.1549106334	0.1540988069	0.1500203435	0.1523010877	0.1533299758	0.1513996857	0.1516885446	0.150844382	0.1506888395	0.1504661386	0.1523848818	0.1557258221	0.1611739813	0.1610947272	0.1665123537	0.1672654283	0.1661740076	0.1721369686	0.1746997457	0.1692560237	0.1624904338	0.1604038903	0.1577332941	0.155132431	0.1564512737	
