Compass Release Candidate 1
ACS Meter																																																																														
53000011		; Serial number																																																																												
1080277	2.506802793	2.601626528	2.68757742	2.750431549	2.842915629	2.894260767	2.956919552	3.004171517	3.041600143	3.081272172	3.12023052	3.148135235	3.166843236	3.226722332	3.250012524	3.284380696	3.30177003	3.321527975	3.3423374	3.365090287	3.392019514	3.391656882	3.401773088	3.410802131	3.42558125	3.426321957	3.435471383	3.434009757	3.455439392	3.477955939	3.472045075	3.481780711	3.491553907	3.487380153	3.491304007	3.506823307	3.469830617	3.471512759	3.45846246	3.43744732	3.43026832	3.409903068	3.37263186	3.350957112	3.331494373	3.306555218	3.306587655	3.287560512	3.293116889	3.292537821	3.293767024	3.24978481	3.283876587	3.263850069	3.237779771	3.210649169	3.21112711	3.188125214	3.161111457	3.198683035	3.169326755	3.136624636	3.129905064	3.08133461	3.053818656	3.002172096	2.938387578	2.823189502	2.704248904	2.571600412	2.437327126	2.263091283	2.122898674	1.849486082	1.642800696	1.488598323	1.331270442	1.191165411	1.134232006	1.04581315	1.032307784	0.9701569526	1.012894005	0.6971298513	0.6612212256	0.5790652294	0.5332914623	0.4761446271	0.4688648812	0.4224497736	0.3997345445	0.3723326615	0.3495096704	0.3311045994	0.3115424037	0.2950539377	0.2814351225	0.2665135044	0.2568819865	0.2475315142	0.2346536228	0.225358993	0.2131317659	0.2068967268	0.1980592934	0.1894804018	0.1803876265	0.173442689	0.1661724601	0.1613887372	0.1553663416	0.1482354543	0.1419125735	0.1369714322	0.1317045195	0.1279024754	0.124585902	0.1213543156	0.1170401153	0.1186347305	0.1106758563	0.1049167357	0.09960535027	0.09505050698	0.088980528	0.08477122413	0.08115919472	0.07984153623	0.08136884208	0.08198836376	0.08267358193	0.0816289143	0.0803056667	0.07891747175	0.07712955857	0.07551101772	0.07183087111	0.0693311744	0.06690339512	0.0649534579	0.06386793611	0.06474684035	0.06379137005	0.06228837081	0.05868406567	0.05716417619	0.05086180544	0.04571578784	0.03949971306	0.03338764849	0.02438928039	0.01587267463	0.005896358951	0.0007939556767	-0.009818025901	-0.0189957116	-0.0251167259	-0.03339555137	-0.03069647294	-0.01848968686	-0.00562780828	0.006386397591	0.02100782515	0.03444542227	0.04158342024	0.05018428664	
1080527	2.508501133	2.596786046	2.686475493	2.75134677	2.828026331	2.893864283	2.949877014	2.992561339	3.027311158	3.063175217	3.100945676	3.124464623	3.144969035	3.195651277	3.215766421	3.247241763	3.262848957	3.280093022	3.302101655	3.320797437	3.346140776	3.344773259	3.35302981	3.362897559	3.378965697	3.379930293	3.391325028	3.394731336	3.417909553	3.442354999	3.440202325	3.45211327	3.464007806	3.461682414	3.466907101	3.483910906	3.451268319	3.453780346	3.443426815	3.422686232	3.418207921	3.399054841	3.363812971	3.343289527	3.326125766	3.303025156	3.304174254	3.286112794	3.291540956	3.291386334	3.293382951	3.249223165	3.284489985	3.264868118	3.239261285	3.212297783	3.212904149	3.189406703	3.163091019	3.199508079	3.171950997	3.139937136	3.13482411	3.088229266	3.062842494	3.010636664	2.94786155	2.832298875	2.713251603	2.579744914	2.445671634	2.268312687	2.128472748	1.852641805	1.642050197	1.487202194	1.329505123	1.188736175	1.131555014	1.040993677	1.026938128	0.962770793	1.006392565	0.7202852463	0.638057885	0.5849871163	0.5345125716	0.4935426931	0.4653878271	0.4317786452	0.3997385809	0.3746116453	0.3574902386	0.3292253106	0.3114591781	0.2992182518	0.2839614386	0.2676041862	0.2567870912	0.2475297553	0.2371398623	0.2255351245	0.2167887592	0.2075848486	0.1978911181	0.1899884231	0.1818000364	0.1724898822	0.1675403532	0.1599580738	0.155789446	0.149825437	0.1425992595	0.1373884844	0.1327255609	0.1289778027	0.1246418405	0.1209575575	0.1174117942	0.1183773326	0.1107770364	0.1060007017	0.09993204027	0.09531975732	0.08958014775	0.08485966297	0.0812010946	0.08004060269	0.08160556443	0.08283344688	0.08320268353	0.082192222	0.08071781503	0.0788736178	0.07745806807	0.07569625251	0.07225197907	0.06981580442	0.06734896818	0.0651921008	0.06431131099	0.06504177524	0.06404657755	0.06190181376	0.05885075426	0.05687828592	0.05104320849	0.04590694067	0.03949584521	0.03332508749	0.02490539794	0.01543442634	0.006361827165	-0.0001639620187	-0.009695481035	-0.01766480212	-0.02472582755	-0.03298293905	-0.03028658523	-0.01604191018	-0.006628472209	0.008175160361	0.02223797005	0.03590185685	0.04478829731	0.04999795885	
1080777	2.51056339	2.6033699	2.689075434	2.75967523	2.826876987	2.883586622	2.947534796	2.998410407	3.028746985	3.068103161	3.106563217	3.133327981	3.15675432	3.211733999	3.236486643	3.268149562	3.28883371	3.30601618	3.327336261	3.348937481	3.372724812	3.3730645	3.382332034	3.388911572	3.404600828	3.4042071	3.414635677	3.415960115	3.438725081	3.462514431	3.458066617	3.469537129	3.479920405	3.475935856	3.480332178	3.497745418	3.434607235	3.438818297	3.430914287	3.411897316	3.408678883	3.390581145	3.355845032	3.336581731	3.319617265	3.297237722	3.298836769	3.282070616	3.288859714	3.289725823	3.292101065	3.248459727	3.283656193	3.263541996	3.237692179	3.21056068	3.211217658	3.187356505	3.160528542	3.197601239	3.169589037	3.138365014	3.133633393	3.086615481	3.060987141	3.010458435	2.948023959	2.833481358	2.714920183	2.582374407	2.449123263	2.275954139	2.136512184	1.863228303	1.656277817	1.502764124	1.346677213	1.20789398	1.149907787	1.05980499	1.047217722	0.9848981928	1.030031707	0.6999174525	0.6407948688	0.5917283899	0.5287509743	0.4937644004	0.4542952354	0.4317388273	0.3917735848	0.372293389	0.3514896942	0.3310327657	0.3115417094	0.2952261705	0.2816148543	0.2676982743	0.2558989348	0.2475310745	0.2346531871	0.2234494152	0.2153794465	0.2069813961	0.1980586866	0.1905805236	0.1808585355	0.1726435125	0.1671346726	0.1610080778	0.154231499	0.1488989889	0.14222312	0.1372282091	0.1319132008	0.1279618377	0.1238682224	0.1216920932	0.1171446697	0.1182246812	0.1109219123	0.1052543496	0.09965421514	0.09536927183	0.08950592756	0.08469652954	0.08140766659	0.07968240754	0.08090063588	0.08252886075	0.08271355861	0.08200558252	0.08024018741	0.07891677541	0.076983868	0.07615915775	0.0719165627	0.0699055716	0.06709656585	0.06480077723	0.06440558944	0.06441299761	0.06395247263	0.06227096808	0.05900774468	0.05665188229	0.0510262605	0.0460801342	0.03976170508	0.03246194304	0.02490841825	0.01623174488	0.00589523286	0.0007433701799	-0.009607314108	-0.01797136195	-0.025461974	-0.03339285348	-0.03072225255	-0.01916897883	-0.007202495707	0.005858783019	0.02142703719	0.0338641481	0.04219073561	0.0491867745	
1081026	2.5259817	2.617941467	2.698789512	2.766716638	2.849044949	2.902904903	2.96253387	3.010393935	3.044553829	3.080275456	3.118441199	3.143819118	3.166349548	3.22444593	3.248970295	3.282467563	3.299700794	3.320383813	3.343529902	3.365258049	3.392179359	3.393470296	3.404135365	3.411775729	3.427887275	3.427858369	3.438424552	3.436629408	3.458270809	3.480316368	3.474780532	3.483834014	3.492338563	3.488127037	3.490709204	3.505680358	3.441082889	3.443751544	3.434139944	3.413414414	3.409203318	3.389973467	3.355432129	3.335007428	3.317316739	3.292542896	3.292518251	3.273359341	3.277388108	3.276701347	3.278232845	3.233226801	3.267921072	3.246908097	3.220962187	3.193674718	3.193562027	3.169692447	3.142035961	3.177996165	3.14881344	3.116597431	3.111462246	3.064860063	3.039712747	2.989817146	2.927135539	2.813098647	2.694935616	2.564029005	2.429427788	2.255931274	2.115643688	1.842034127	1.633030025	1.478659779	1.322970611	1.18125821	1.123764294	1.031987972	1.01592689	0.9522835347	0.9937940603	0.7058673703	0.652478517	0.5842046998	0.5336926027	0.493327056	0.4541904718	0.4317380871	0.3997463983	0.37236842	0.3555082513	0.3328360837	0.314754463	0.296583975	0.2816137918	0.2676047772	0.2558050238	0.2494804632	0.2357227015	0.2248099725	0.2167021661	0.2081903425	0.1987771005	0.1913304202	0.1814853792	0.1735170896	0.167207358	0.161911266	0.1550803434	0.149630381	0.1428442854	0.1375817894	0.1325787733	0.128095384	0.1254751305	0.1211826601	0.1177355839	0.1194731724	0.1103875664	0.1059652024	0.1001132176	0.09532021495	0.08928874471	0.08490541603	0.08145051093	0.07999858612	0.08113846279	0.08248691993	0.08294360944	0.08242211868	0.08005182844	0.07877001534	0.07735536002	0.0757815476	0.07206226105	0.07009573563	0.06743853505	0.06534478154	0.06444967243	0.06561006645	0.0636267405	0.06233557114	0.05907357428	0.05744342011	0.05133962894	0.04543744852	0.03967089884	0.03283438206	0.02473432052	0.01609843631	0.006471286716	0.001124698421	-0.009299063198	-0.0183793806	-0.02542990229	-0.03256930322	-0.03077379526	-0.01875410357	-0.006627093337	0.007542397433	0.0225280363	0.03486904745	0.04323757124	0.05045409028	
1081276	2.514319885	2.619279796	2.697280561	2.766716638	2.84217274	2.907229169	2.965406401	3.011654373	3.042714326	3.077975097	3.117257235	3.147325571	3.167582024	3.219222044	3.244381326	3.274998735	3.291259126	3.307777001	3.328833462	3.350165123	3.375424718	3.375471442	3.384818362	3.395153989	3.411610067	3.412510482	3.422672583	3.422298297	3.444437224	3.465342467	3.459863192	3.468995283	3.477594838	3.471867401	3.475004899	3.490227688	3.460025436	3.461950536	3.451209898	3.429274808	3.423681408	3.403231648	3.365924847	3.344638156	3.326036834	3.30202376	3.303183802	3.285092953	3.291243963	3.291643986	3.292657196	3.24781512	3.281981612	3.260975935	3.234143671	3.206859269	3.206225946	3.181886011	3.154474616	3.191066446	3.162610677	3.132094477	3.126752248	3.079950513	3.054255918	3.002455387	2.938819031	2.823778775	2.704536568	2.572156251	2.438186496	2.262172958	2.121619612	1.84758723	1.63824965	1.48333336	1.327166104	1.185502625	1.125158265	1.034894421	1.018812898	0.9544848627	0.9989026178	0.6971050448	0.6699457937	0.5976500906	0.5341035083	0.4979566701	0.4580945988	0.4317380871	0.3997322703	0.3768604723	0.3535265817	0.3310314367	0.3099322804	0.2950515621	0.2828323752	0.2709771255	0.2575860782	0.2455789755	0.2363410174	0.2246316914	0.2179394825	0.2062903495	0.1985288198	0.1910093526	0.1825062599	0.1739544631	0.1673932196	0.1605549507	0.1550102635	0.149630381	0.1425332071	0.1363893699	0.1325787733	0.1279008877	0.1251782735	0.1212387797	0.117466866	0.1188989906	0.1112189851	0.106101769	0.1005238845	0.0947959342	0.08928874471	0.08511531817	0.08120157412	0.08024226547	0.08145021993	0.08229293822	0.08286247204	0.08196364026	0.08023886232	0.07866572892	0.07745880228	0.07546655545	0.07201902757	0.06987711075	0.06748287901	0.06479915368	0.06440384651	0.06540532148	0.06411269834	0.06211916191	0.05856214163	0.05687922905	0.0507840348	0.0457131138	0.0402276466	0.03328529128	0.02473432052	0.01581226769	0.006209223624	0.001458881136	-0.009426085624	-0.01763178692	-0.024707415	-0.03215271168	-0.03123764405	-0.01760642534	-0.005551244476	0.006490042783	0.02279133755	0.03605508884	0.04340508835	0.05145033983	
1081526	2.510195524	2.598523555	2.682379228	2.751346346	2.83108295	2.898180371	2.954043054	3.004171457	3.044553296	3.082919943	3.121416008	3.151643676	3.170047407	3.225121368	3.24646293	3.276734049	3.292690457	3.309868473	3.327949899	3.346849978	3.370249329	3.368145603	3.375343542	3.381060606	3.394108543	3.3926243	3.402244816	3.401222853	3.424251732	3.44956988	3.446391441	3.459734301	3.471955865	3.469580791	3.475717199	3.493238668	3.442790976	3.44369526	3.43197385	3.410427334	3.404995024	3.385249864	3.349671267	3.329660077	3.312720552	3.288982631	3.290027061	3.272934307	3.279341814	3.279804974	3.282707523	3.239401373	3.276043352	3.256472428	3.232090208	3.206366649	3.208610765	3.186641927	3.162089504	3.199706577	3.17195089	3.140651806	3.135331359	3.088086495	3.063598856	3.012126919	2.950321442	2.836313773	2.718331747	2.586329582	2.452575253	2.278254031	2.138091979	1.862841305	1.655054673	1.500186991	1.34408126	1.200889385	1.141344872	1.052941968	1.037213789	0.9728636585	1.015122325	0.7086659382	0.6596538957	0.5909131263	0.5345096685	0.4933242545	0.465273852	0.4317782751	0.3997307542	0.3723283241	0.351487036	0.3310301075	0.3130665239	0.2936901278	0.282741581	0.2697905828	0.2579537578	0.2466454353	0.2372295289	0.2255346529	0.2160390623	0.2082743137	0.1986931512	0.1906587814	0.1819558046	0.1734401224	0.1674658962	0.1600296878	0.1546546485	0.1492289381	0.1421546144	0.1378068585	0.1316398544	0.1282888618	0.12493825	0.12135155	0.1171970437	0.1186373911	0.111218046	0.1067622555	0.1000627914	0.09474684958	0.0895328359	0.08518851681	0.08144955188	0.07947916064	0.08152202602	0.08237373123	0.08354289155	0.0817736204	0.08019679567	0.07891398984	0.07720894042	0.07565323951	0.07191340308	0.06985876483	0.06715405305	0.0649043797	0.0640469872	0.06483610596	0.06394893895	0.06178447339	0.05895257232	0.05715946069	0.0509673181	0.04545975075	0.04019476172	0.03332409261	0.02490439112	0.01598188727	0.006993212027	0.0007387461441	-0.00969662913	-0.01766596215	-0.0247098584	-0.03340069696	-0.02933509035	-0.01776567614	-0.007705678309	0.009442390635	0.02210499834	0.03474074633	0.04356973058	0.05208248278	
1081777	2.504740654	2.593683073	2.676799194	2.745624415	2.820772243	2.88155515	2.93906987	2.987625367	3.02508017	3.066457916	3.105974368	3.134672638	3.157730709	3.21421922	3.24210581	3.277297953	3.298462975	3.32038164	3.345784231	3.368461141	3.396188268	3.396848377	3.404935328	3.412086258	3.426585478	3.426319056	3.434123746	3.43238484	3.453484874	3.474446291	3.468437415	3.477614891	3.48686682	3.482734454	3.485192465	3.500661232	3.445200883	3.450032765	3.442613642	3.424697227	3.421422578	3.403091106	3.369410224	3.349241014	3.331578274	3.307904533	3.307491108	3.288027848	3.292391165	3.290790135	3.290732676	3.244415476	3.277314514	3.255061293	3.226669592	3.197118785	3.195368287	3.17049307	3.142857747	3.179269066	3.151162742	3.120228406	3.115281808	3.071347648	3.04748843	2.999457374	2.938952028	2.828826006	2.711996509	2.582121078	2.450476452	2.278033873	2.141038169	1.867528676	1.659677811	1.505113256	1.35041444	1.208402721	1.150055642	1.056311215	1.038750025	0.9733549304	1.014601942	0.7406510632	0.6437361853	0.5976242306	0.5287277495	0.4935356887	0.4651569662	0.4286145241	0.3944297496	0.3746073074	0.3495036892	0.3327616784	0.3115361539	0.295133353	0.2840481422	0.2686945756	0.2589339865	0.2476189292	0.2331428763	0.223992396	0.2152875356	0.207582411	0.1981366685	0.1901466546	0.1814043066	0.1731526538	0.1671298812	0.1605520375	0.1546529212	0.1492268129	0.1421526802	0.1367411735	0.132304388	0.1289002215	0.1251754558	0.1206148477	0.1178958168	0.1192626681	0.1111646659	0.1058117208	0.1000606742	0.09514270108	0.08928561668	0.08527691132	0.08124251067	0.07972078739	0.08191464185	0.08198370771	0.08304954409	0.08244442446	0.08004785273	0.07887013553	0.07646004781	0.07569265084	0.07167647813	0.06936799464	0.06723930085	0.06518804147	0.06388886671	0.0653061734	0.06420413943	0.06189717737	0.05865923285	0.05704988624	0.05048282289	0.04518055122	0.03867137968	0.03353667436	0.02472827936	0.01550300195	0.006572831261	0.0007341216277	-0.009164661774	-0.01866434459	-0.02395760002	-0.03340454762	-0.03029287322	-0.01865808903	-0.006715921838	0.008384424481	0.02333499017	0.03516291733	0.04356386437	0.05144155268	
1082026	2.516388341	2.60647128	2.690575955	2.766716214	2.837204155	2.900229856	2.957306438	3.009579134	3.042714059	3.085565687	3.119928327	3.146515544	3.167828484	3.224907754	3.248970243	3.280382859	3.301769075	3.318619568	3.341275563	3.36217594	3.387361355	3.387176157	3.395780885	3.404409363	3.418753048	3.419800695	3.429830319	3.430266758	3.453012463	3.476424197	3.471683213	3.483918128	3.494860703	3.492027963	3.496056472	3.512013932	3.440866102	3.442503211	3.433131875	3.413563252	3.410256789	3.392173181	3.358362138	3.338246048	3.321297716	3.297192958	3.299051273	3.281599944	3.288433461	3.289552197	3.293382951	3.250381126	3.286913226	3.268455669	3.243925072	3.217449568	3.218411242	3.19463249	3.168083469	3.202995291	3.173102379	3.140105994	3.13374284	3.086057989	3.059643799	3.008505995	2.945619023	2.830423863	2.710040457	2.578782044	2.44454219	2.269341728	2.128282414	1.853147654	1.642666401	1.490579065	1.332750103	1.191012414	1.133804483	1.042730671	1.028300983	0.9650498424	1.007950298	0.6970967756	0.6539956968	0.5901219307	0.5291470443	0.4891349791	0.4688607268	0.4255335229	0.3970763512	0.3745745434	0.3575447653	0.3311019413	0.309931586	0.2965831831	0.2827421123	0.2698828913	0.2547289976	0.2465542645	0.2355414607	0.2271641206	0.2174507368	0.2075848486	0.1979740044	0.1908199225	0.1819562881	0.1734406357	0.1672067591	0.1601022578	0.155789446	0.1485653485	0.142710744	0.1370338588	0.1328495416	0.1286635473	0.1246996496	0.121012142	0.1171975869	0.1182231233	0.1110235315	0.1057634468	0.100474009	0.09501838609	0.08967371528	0.08523425633	0.0813624207	0.0801992164	0.0814081749	0.08272127172	0.08286186916	0.08248836474	0.07994563099	0.07906005887	0.07698166544	0.07578082733	0.07182771156	0.06943233207	0.06728799214	0.06484336301	0.0644659691	0.0651996627	0.06420855694	0.0619518142	0.05873166282	0.05640231818	0.05104320849	0.04563123748	0.03946504004	0.03289199958	0.02456126181	0.01598293985	0.006840508515	0.0006904649845	-0.009695481035	-0.01735468037	-0.02543112397	-0.0342269593	-0.03070150274	-0.01771215577	-0.005055079967	0.007014851967	0.02210637526	0.03590185685	0.04417979347	0.04999795885	
1082276	2.516387772	2.603369104	2.686475491	2.753942825	2.832987259	2.893237013	2.953131986	3.004983698	3.037922339	3.079622334	3.123204917	3.14732577	3.166841465	3.219221749	3.242723444	3.276169834	3.293724851	3.310861259	3.331388337	3.35421836	3.379041162	3.379581921	3.389663747	3.398153208	3.415828077	3.415541277	3.427670048	3.427225649	3.44937604	3.471706021	3.468016588	3.478783735	3.489601909	3.48621436	3.490359892	3.506940087	3.449440401	3.451122391	3.439939763	3.418023281	3.41293607	3.392501491	3.356667682	3.33572562	3.318068258	3.294366865	3.296729365	3.280664945	3.287666655	3.289809503	3.293596531	3.251371771	3.288014964	3.269024951	3.244286269	3.216903515	3.21766988	3.193987322	3.166007712	3.202781135	3.17290022	3.139287038	3.132528023	3.082688384	3.053743218	3.000995439	2.936015466	2.820001903	2.700136741	2.566297998	2.431469297	2.256561503	2.117329845	1.842098831	1.637030154	1.484502175	1.328024552	1.188382175	1.131980847	1.042897596	1.02923782	0.9649808025	1.010328206	0.6998843759	0.6683779995	0.5782657604	0.5448359637	0.5019182587	0.4616847984	0.4255692655	0.3944115903	0.3746107778	0.3534687056	0.3345689839	0.3099308915	0.2950499783	0.2839609074	0.2675112274	0.2599193598	0.2438105308	0.2354505651	0.2264380255	0.218112261	0.2081893675	0.1986931512	0.190068332	0.1814062408	0.1730027488	0.1675397543	0.1600296878	0.1550093999	0.1492289381	0.1417769531	0.1368717442	0.1333061739	0.1283338096	0.125235107	0.1214637706	0.1180576832	0.1185894914	0.1106219708	0.1053388524	0.1000627914	0.09457209697	0.08924090173	0.08490438933	0.08111297528	0.0801561635	0.08105434475	0.08248588527	0.08335221106	0.08147748862	0.08026161099	0.07883184951	0.07731237217	0.07584135529	0.07191340308	0.06971077837	0.06743679999	0.06549503262	0.06375478484	0.06519875935	0.063786953	0.06223374831	0.05890119125	0.05670103423	0.05098711622	0.04512723306	0.03966896481	0.03365778696	0.02478708251	0.01581016255	0.006523189271	0.000788175707	-0.009117738364	-0.01695022937	-0.02508837745	-0.03257047695	-0.02933509035	-0.01708723681	-0.00605160753	0.006379384031	0.02155300772	0.03663179669	0.0445138366	0.05289839303	
1082526	2.512255808	2.600265117	2.690575957	2.76319396	2.837204472	2.907229169	2.964887503	3.016626084	3.056339111	3.095801438	3.135726166	3.166796036	3.186114875	3.240195473	3.260068195	3.292041526	3.308118828	3.323814838	3.342778376	3.362176213	3.385414465	3.382597442	3.390793558	3.39549728	3.408810933	3.40712146	3.414818253	3.413944962	3.435906418	3.45847944	3.456480611	3.467371434	3.479405524	3.477298241	3.4824745	3.501282713	3.441669375	3.442503452	3.431620734	3.409645275	3.403896696	3.384176424	3.348072783	3.327057493	3.30866016	3.284948438	3.285866781	3.268436056	3.274926979	3.27542692	3.278019869	3.234213966	3.270200943	3.251265585	3.227478523	3.20207417	3.204541243	3.18254426	3.158513251	3.196832998	3.169851229	3.139599549	3.13597275	3.089358594	3.06464805	3.014722375	2.951944487	2.837583443	2.71827938	2.585573487	2.452411415	2.27641357	2.135529604	1.860813703	1.651503298	1.495493277	1.339205539	1.197595	1.138698661	1.04682269	1.031967802	0.9683685047	1.009474348	0.7319383564	0.6612026208	0.5842046998	0.5444164697	0.49773477	0.4580945988	0.4348185647	0.3917597067	0.3746125128	0.3574909032	0.3311026058	0.3146753068	0.2949649587	0.28405133	0.2686981215	0.2557122907	0.2466463148	0.2345616579	0.225535596	0.2173642533	0.2062903495	0.1986116047	0.1901497826	0.1824282195	0.1739544631	0.1667260392	0.1609351246	0.154655512	0.1500989473	0.1420889983	0.1371629605	0.1327880753	0.1277064314	0.1246423101	0.1214087702	0.1173072037	0.1188989906	0.1102844701	0.1056273013	0.1003758305	0.09452483049	0.08936450542	0.08486017632	0.08120157412	0.08019973771	0.08125283041	0.08252782614	0.08282189816	0.08230038027	0.08061290383	0.07901969209	0.07768678359	0.07588507972	0.07201902757	0.0696685825	0.06709483089	0.0650578838	0.06420337038	0.06468003141	0.06411269834	0.06190274097	0.05912494808	0.0564561905	0.05109929487	0.04551840501	0.03978692266	0.03381777544	0.02502368284	0.01537820716	0.006155043683	0.001075296785	-0.0100473001	-0.01766364212	-0.02508593405	-0.03257213614	-0.03070024524	-0.01771080674	-0.007205253344	0.007016254716	0.02415885893	0.0342894633	0.04434898564	0.05145033983	
