Compass Release Candidate 1
ACS Meter																																																																														
53000011		; Serial number																																																																												
145578	-0.1230548801	-0.03479622684	0.03047123205	0.08426936886	0.1341864189	0.1749793613	0.2111765837	0.2430456165	0.2689743937	0.2974697583	0.3195722758	0.3371901433	0.3591804348	0.3796551498	0.3944744973	0.4082011937	0.4159337611	0.4273441231	0.4377255596	0.4501895247	0.4499515701	0.4552992859	0.4571481517	0.4641339804	0.4619135427	0.4677480083	0.468471161	0.4679647621	0.4812137118	0.4763529288	0.4729983223	0.4780819002	0.4738934099	0.4743560149	0.4794701111	0.4751464919	0.4711869921	0.4600717497	0.4506323395	0.439607682	0.4195367832	0.3888867326	0.3584381606	0.3302851375	0.30476418	0.2940561455	0.2851082343	0.2767090895	0.2726405528	0.271213465	0.2498793085	0.2442698632	0.2554867736	0.2260142342	0.2107154058	0.1945818181	0.1797870027	0.15736772	0.152704375	0.1612602429	0.1284201581	0.1072745716	0.08848515695	0.05017128779	0.008861559032	-0.04915836353	-0.1056091784	-0.2088872978	-0.3132188251	-0.4414532552	-0.5989557959	-0.7588835822	-0.9459137434	-1.197121227	-1.381964865	-1.567302355	-1.747454937	-1.862551645	-1.951170517	-2.00887128	-2.04609003	-2.07364324	-2.071561479	-0.1711298546	-0.1463409495	-0.1277755652	-0.1101387021	-0.09321209123	-0.07833798174	-0.07723740011	-0.06401754464	-0.05023355364	-0.05037145777	-0.04293339169	-0.03279413821	-0.02591674391	-0.02319819639	-0.0141689578	-0.01100811286	-0.004487201808	-0.001273388587	-0.0001286200232	0.004700648266	0.008790432094	0.01199337788	0.01209687767	0.01572427522	0.0168399121	0.01880294888	0.02068177556	0.02182129676	0.02324848006	0.0235628463	0.02597414726	0.02752041186	0.02948695089	0.03063789357	0.03178258614	0.03303700758	0.03309883016	0.03316959099	0.03393768056	0.0346840628	0.03573919742	0.03693833504	0.03847959884	0.03950782752	0.03949689732	0.03772461063	0.03729985541	0.03630519728	0.03523604229	0.03564009689	0.03539473309	0.03568611504	0.03526828934	0.03463252436	0.03675060458	0.03725722524	0.03693600096	0.03711078674	0.03661393461	0.03688725778	0.03634240039	0.03780711495	0.03927333164	0.03914448998	0.04090699247	0.0429008011	0.04431947246	0.04681339074	0.04924660461	0.0574206847	0.06363321064	0.07051253619	0.08118215807	0.08662866586	0.09172999284	0.1028018176	0.1071238369	0.1051082225	0.09814032018	0.09075966575	0.08425754859	0.0759412675	0.07319718173	
145828	-0.1095459176	-0.03027389736	0.03622524886	0.09049369143	0.1352987566	0.1817566463	0.2120353294	0.2449733274	0.2724027204	0.3020824823	0.3195722758	0.3349011589	0.3583607622	0.3783812645	0.3966013373	0.4096128638	0.4162513957	0.4279300434	0.4357043577	0.4503718716	0.4521553683	0.4551162046	0.4569743197	0.4642137374	0.4631656879	0.4676984722	0.4689279459	0.4677252053	0.4813550915	0.4765665755	0.4729983223	0.4781997862	0.4741518452	0.4739711124	0.4795717286	0.4747586256	0.4712483697	0.4600717497	0.4508346891	0.4394654269	0.4196469139	0.3891527239	0.3591829917	0.3302018992	0.3047552671	0.2936175535	0.2854332645	0.276921754	0.2726832028	0.2710587259	0.2496239133	0.2443704681	0.2555590305	0.2260448496	0.2103807162	0.1949016774	0.1797207083	0.157298519	0.1528198568	0.160947999	0.1285880707	0.1069761301	0.08790908886	0.04980161561	0.009355715219	-0.04993575196	-0.105983157	-0.2088830418	-0.3142967454	-0.4417651173	-0.599092802	-0.7601018577	-0.9456042199	-1.196722625	-1.38256528	-1.567204417	-1.74639718	-1.862958583	-1.950846853	-2.00808227	-2.04761019	-2.07326707	-2.072203269	-0.1794893142	-0.1334168672	-0.1277755652	-0.1014620772	-0.09356511918	-0.07833798174	-0.07500519627	-0.05908231885	-0.05380360131	-0.04465308653	-0.03954786461	-0.0314737883	-0.02591674391	-0.02178925732	-0.01401113486	-0.009266331857	-0.003699567661	-0.001273388587	0.002610230775	0.005899509357	0.007141287564	0.01229273143	0.01352465264	0.01668674632	0.0166613242	0.01880294888	0.02040995751	0.02289364116	0.02363545825	0.02385408369	0.02658817594	0.02797562553	0.02905549757	0.03115211954	0.0327005162	0.03320898701	0.03304335059	0.03354237757	0.03404285771	0.03451000976	0.03542130305	0.03635097086	0.03815959884	0.03930566948	0.03934218537	0.03822380299	0.03681009905	0.03661941953	0.03571318884	0.03590991848	0.03473723375	0.03554290755	0.03507965014	0.03434101104	0.03577937697	0.03676464687	0.03704116894	0.03624447862	0.03683344398	0.03731211173	0.03572666643	0.03759607196	0.03891554989	0.03914448998	0.04065091873	0.04275093948	0.04420108001	0.04598621829	0.04961059775	0.05612723279	0.06486475909	0.07018826884	0.08041440375	0.08822118201	0.09174485571	0.1027603152	0.1097465303	0.1039891586	0.09826558007	0.09303495239	0.08366447275	0.07797502347	0.07254714516	
146077	-0.1176505174	-0.0347940411	0.02766020703	0.08554683002	0.1324420245	0.1810530777	0.2136041768	0.2482747937	0.2698341288	0.3005473328	0.321944457	0.3364262011	0.3598821013	0.3778564622	0.3950571802	0.4090813351	0.4168292007	0.4283863822	0.4373826389	0.4509007199	0.4505482501	0.4553021493	0.4568337819	0.4648693848	0.4617384784	0.467819778	0.4695928137	0.4671462051	0.4818109902	0.4764771132	0.4731651504	0.4782768115	0.4741152067	0.473761877	0.4796085552	0.4747296196	0.4711581878	0.4601634363	0.4507505464	0.4395519594	0.4193713345	0.3886957982	0.3589741537	0.3299973811	0.3048130324	0.2934744575	0.2852370747	0.2765738369	0.2724185852	0.2710887458	0.2495274682	0.2441714466	0.2554169489	0.2259446877	0.2107176789	0.1948610655	0.1799731288	0.1574808105	0.1526989383	0.1608672229	0.1285832916	0.1070239757	0.08897729621	0.04905024697	0.0089643107	-0.04962532106	-0.1062037677	-0.2093952761	-0.3136957107	-0.442152242	-0.5988184682	-0.7599578127	-0.9461368061	-1.197196503	-1.381876118	-1.568024939	-1.746682262	-1.862350179	-1.951269813	-2.008079713	-2.04820554	-2.074510026	-2.072989331	-0.1719924489	-0.1462728199	-0.1328140459	-0.1139106966	-0.08970172741	-0.08096841736	-0.08038596983	-0.05880104134	-0.05786125763	-0.04822709644	-0.04250243034	-0.03127221882	-0.02454028947	-0.01823726536	-0.01705577549	-0.01085352735	-0.002769346766	-0.002441371002	0.000530528962	0.00530621955	0.007805675505	0.01128725219	0.01390016888	0.01495424946	0.01733965298	0.01990831528	0.02033323608	0.02264596398	0.02340624768	0.02393234029	0.02557443152	0.02779277186	0.0294289087	0.03031318478	0.03206262573	0.03315763427	0.0329935696	0.03384161877	0.0347669903	0.03458742838	0.03569451276	0.03647243026	0.03832523486	0.03967042372	0.03919320606	0.03818715528	0.03685783561	0.03658419669	0.03586565399	0.03583308937	0.03535993237	0.03583739304	0.03508756253	0.03497728398	0.03690594672	0.03643058409	0.03720153021	0.03732189701	0.03694020096	0.03667196468	0.03580057438	0.03838360275	0.03928369206	0.03915495969	0.04097489565	0.04261172623	0.04561605942	0.04629253558	0.04993003026	0.05564897786	0.06398827297	0.07056207069	0.08042714663	0.08783807211	0.09174422203	0.1022796609	0.1086556136	0.1051233697	0.09869347249	0.09021168839	0.08427426952	0.07578054958	0.07172386595	
146328	-0.1216867135	-0.03587142389	0.02574310706	0.08276362903	0.1356175309	0.1774745498	0.2109440312	0.2424293198	0.2686107929	0.2996146397	0.3204118384	0.3364268966	0.359758094	0.3782712468	0.3958181276	0.409520758	0.4168275317	0.4274790781	0.4379972418	0.4498708823	0.4514994219	0.4547471151	0.4566307914	0.4642697601	0.4620188134	0.4681334348	0.4694331864	0.4676231069	0.4817666975	0.4756211724	0.4730774595	0.4785478405	0.473707753	0.4742164343	0.4801125338	0.4745658861	0.4715885092	0.4603115745	0.4507491833	0.4397766159	0.4200352902	0.388966577	0.359050261	0.3301825633	0.3045527089	0.2938467356	0.2850098481	0.2766548716	0.2724593284	0.2708622481	0.2494271628	0.2444718704	0.2557504507	0.2263120276	0.2103399091	0.1947212386	0.1796789219	0.157264567	0.1527845644	0.1608661241	0.1286275009	0.1074037951	0.0883083203	0.04942793321	0.009653927922	-0.05009134148	-0.1056014723	-0.2091095262	-0.3136977414	-0.442018926	-0.5992912019	-0.7593090437	-0.9452307292	-1.19632189	-1.382305251	-1.567654309	-1.746489638	-1.862044632	-1.951051813	-2.008406228	-2.047851632	-2.074377757	-2.071289244	-0.1948357611	-0.1463161729	-0.138216906	-0.1146443271	-0.09391320009	-0.09088894168	-0.07815717979	-0.0618209323	-0.05761510966	-0.0486920055	-0.04462457545	-0.03450131732	-0.02865049449	-0.02178713497	-0.01416659698	-0.01043040605	-0.005549234275	-0.002704312555	0.00105871658	0.004471143709	0.006484093568	0.01067348627	0.01323194428	0.01423562553	0.01607970503	0.01804841084	0.01954005745	0.02182302166	0.02332657488	0.02422019791	0.02536200766	0.02752248652	0.02894556396	0.03096975883	0.03141489597	0.03283537154	0.03324112475	0.0330637153	0.03411923453	0.03453249679	0.03535386072	0.03646878622	0.03891537603	0.03962224847	0.0395424693	0.03833556235	0.03734395547	0.03668494648	0.03588026574	0.03611577286	0.03564138197	0.036075766	0.03608270551	0.03511753222	0.03651681585	0.03716946828	0.03699814403	0.03762463767	0.03714047137	0.03689078708	0.03601245149	0.03827151163	0.03902877575	0.03909155935	0.041620608	0.04329009872	0.04482589438	0.04699557803	0.04992267263	0.05499427508	0.06457296033	0.06889604871	0.08005914771	0.08702340569	0.09129669126	0.1032598681	0.1076819797	0.105014425	0.09760810901	0.09289376952	0.08307738985	0.07736202204	0.07171362925	
146579	-0.1088925837	-0.02974086725	0.03475027652	0.08756401492	0.1381587987	0.1780129242	0.2146872679	0.2471061842	0.2698293357	0.3007040926	0.32041033	0.3373245624	0.3584800608	0.3791277006	0.3939928747	0.4091726824	0.4157004584	0.4268892814	0.4370344461	0.4499366252	0.4509026534	0.4557570377	0.4566280151	0.4644850842	0.4622461145	0.4680120927	0.4688629388	0.4667977415	0.4814812325	0.4763006252	0.4730351381	0.4780429861	0.4738875268	0.4732664196	0.4799388799	0.4748211605	0.4716787101	0.4598312175	0.4503690596	0.4396609434	0.4200619454	0.3888347856	0.3587599099	0.3303593285	0.3046055881	0.2935980638	0.2850351896	0.2765252064	0.2725122245	0.2713669523	0.2496513047	0.2444282948	0.2558794151	0.2259407887	0.2103062047	0.1951040767	0.1801783458	0.1578388211	0.1525081787	0.1607082721	0.1288662605	0.1075257229	0.08879597229	0.04965907803	0.009795707745	-0.04999205349	-0.1057682437	-0.2088847948	-0.3134608875	-0.4410703526	-0.5992990265	-0.7596001866	-0.9453896126	-1.196406466	-1.381884095	-1.567480254	-1.746689953	-1.861950376	-1.950525654	-2.008192172	-2.048323567	-2.074143049	-2.071168855	-0.1795471346	-0.1399170539	-0.1331784338	-0.1143191672	-0.0939285905	-0.08495681582	-0.07754666063	-0.06182926148	-0.05622046967	-0.04656294887	-0.03955251139	-0.03015785789	-0.02984596287	-0.0207235962	-0.01626056584	-0.01014160221	-0.004628246864	-0.001992831952	0.0003993527525	0.004580853027	0.007796911872	0.01077036551	0.01209323259	0.0144176091	0.01715195854	0.01850584078	0.01961685673	0.02132935243	0.02231182082	0.02385070295	0.02631265869	0.02700631617	0.02900363386	0.03053109625	0.03156408589	0.03236445142	0.03248181576	0.03273966549	0.03393478676	0.03395321733	0.03462425248	0.03667487246	0.03836234921	0.03887522223	0.03918383433	0.03787299925	0.03659215597	0.0361960355	0.03527328595	0.03571958891	0.03448858305	0.03552343338	0.03482901321	0.03442462183	0.03620274506	0.03670086168	0.0366274779	0.03689016264	0.03659472991	0.03585633853	0.03577172262	0.03790596892	0.03855120561	0.03887506102	0.03971322874	0.04271215293	0.04459332634	0.04609635486	0.04946359587	0.05525322595	0.06490259273	0.06949477751	0.0815339697	0.08620369375	0.0913120923	0.1023399468	0.1076671577	0.1057078265	0.09813051187	0.0921689812	0.08365382968	0.0765499695	0.07020820687	
146829	-0.1203544616	-0.04093532943	0.02191168914	0.08314100698	0.1353000205	0.1722155929	0.2087576414	0.2420821571	0.2668969968	0.3005454134	0.3181875429	0.336292981	0.3588490446	0.3786029679	0.3928289598	0.4097976996	0.4149558822	0.4275587903	0.43619841	0.4501906137	0.4510735778	0.4547471151	0.4561396376	0.4641352681	0.4624256406	0.4671669949	0.4698427078	0.4670985782	0.4813986784	0.4755804571	0.4735288911	0.4782816642	0.4739661323	0.4735849448	0.4795749256	0.4745658861	0.4710949259	0.4600705775	0.450921761	0.4397183632	0.4203127981	0.3884795253	0.358705886	0.3302027577	0.3048114746	0.293819232	0.2849548318	0.2765717089	0.2727548694	0.2710594333	0.2495259661	0.2441700558	0.2553989264	0.2262094832	0.2103084783	0.1951799651	0.1799626703	0.1568193681	0.1526330579	0.1608661241	0.1289064271	0.107486191	0.08874970647	0.0492363288	0.009457246914	-0.04936461023	-0.1060413514	-0.2089979001	-0.313638925	-0.4417693576	-0.5984842975	-0.759533383	-0.9459846857	-1.197039543	-1.382647438	-1.567477871	-1.747358982	-1.862352905	-1.952243215	-2.009087079	-2.047964942	-2.073641205	-2.072596746	-0.171096819	-0.1464204012	-0.1221203048	-0.1059626066	-0.1012666547	-0.07833383243	-0.08038855682	-0.05962614486	-0.05811979045	-0.04510747274	-0.04144898086	-0.0356261429	-0.02746337473	-0.02302610044	-0.01416659698	-0.008392708604	-0.0046234155	-0.00114193114	-0.0001267361402	0.004471143709	0.006703215834	0.01037470244	0.01276386166	0.0147637132	0.01616909018	0.0192693517	0.01970430814	0.0217441635	0.02193064218	0.02363774432	0.02557110738	0.02758916475	0.028705763	0.03047482067	0.03135554229	0.03303917762	0.03204058946	0.03327919556	0.03329443328	0.03401029222	0.03508566399	0.03620890812	0.03784167525	0.03906056699	0.03863842993	0.03694743338	0.03659783993	0.03634946735	0.03515482639	0.03516972688	0.03441126096	0.0353167127	0.03460438108	0.03424299226	0.03603116667	0.03588629042	0.03649754161	0.03635518989	0.03625278568	0.03640338836	0.035794093	0.03765263214	0.03845205523	0.03871528354	0.04059634578	0.0425460507	0.04476673387	0.04670032061	0.04930690908	0.0552134878	0.0638882047	0.06918317673	0.08003510551	0.086613647	0.09128187965	0.1033014318	0.1087877157	0.1041930471	0.09827118402	0.09218410927	0.08307738985	0.07594712582	0.07209214785	
147078	-0.1230480607	-0.03759202372	0.02574312295	0.08884758342	0.1321235545	0.1765019441	0.2125114186	0.2449734705	0.2725873845	0.3013166159	0.3204129352	0.3335077005	0.3595177442	0.3802937049	0.3934116571	0.4090813927	0.4157049892	0.4275616832	0.4361998724	0.4497355475	0.451141302	0.4543504605	0.4553640765	0.4642723351	0.4619159509	0.4675536907	0.4679706577	0.4677743688	0.4808060099	0.4762739227	0.4736092049	0.4774718087	0.4740439059	0.4741147406	0.4797437451	0.4743420804	0.4709732113	0.4601332868	0.4510126589	0.4396104479	0.4197591935	0.389075442	0.3587847859	0.3302599682	0.3052290157	0.2938582704	0.285336447	0.2768545082	0.272742302	0.2710889227	0.249399979	0.2444024623	0.2556208199	0.2262724288	0.2112300927	0.1948289523	0.1798645503	0.1575922746	0.1530455344	0.1609041901	0.1286283592	0.1071939672	0.08857916369	0.04961178834	0.009947846199	-0.0497264635	-0.1056587489	-0.2090517076	-0.3131516838	-0.4411920947	-0.5986849078	-0.7593833099	-0.9456821215	-1.196558096	-1.382727838	-1.567201818	-1.746392053	-1.862041516	-1.951799647	-2.007506904	-2.048545373	-2.072884761	-2.071681624	-0.1710307582	-0.1397993664	-0.1438638196	-0.1059394154	-0.09319530494	-0.08493710684	-0.07815422327	-0.06400846002	-0.03489242752	-0.0463212173	-0.03975055012	-0.03317498399	-0.02846224452	-0.01947493334	-0.01624935211	-0.0112966853	-0.003694298101	-0.002244405321	0.001961699159	0.003276780984	0.008905516391	0.01078188129	0.01380248053	0.01582354197	0.01788248132	0.01843164275	0.02068759353	0.02241002894	0.02325484646	0.02407820044	0.02543551724	0.02688272018	0.02771869433	0.02903925705	0.03151523283	0.03278236076	0.03338551587	0.03373441111	0.03453493325	0.03471080828	0.03625089322	0.03689656741	0.03885210003	0.03978342017	0.03959011941	0.03864432735	0.03734808824	0.03713023479	0.03595016514	0.03630677132	0.03536062773	0.0364110279	0.03575507063	0.03478775512	0.03681675015	0.03707301671	0.0373075334	0.03718138444	0.03730586875	0.03706032402	0.03668719269	0.03862136896	0.0400002933	0.03966365329	0.04119739397	0.04344772127	0.04504056521	0.04771382731	0.05007081868	0.05663149436	0.06497043882	0.07012810982	0.08157988112	0.08781975021	0.09260765638	0.1023638091	0.1088692862	0.1069527609	0.0982823902	0.09361455524	0.08249629798	0.07755088047	0.07256469446	
147327	-0.1183182923	-0.04039375337	0.02766019312	0.08351803813	0.1335513866	0.1752527988	0.214693717	0.2463465348	0.2703253236	0.2996146397	0.3212506766	0.3350349215	0.3596365238	0.3791293183	0.3960195141	0.4093580184	0.4172310626	0.4275587903	0.4376522506	0.4503729606	0.4514347027	0.4553003272	0.4571491612	0.4641602827	0.4624256406	0.4673838264	0.4693386755	0.467635654	0.4821773294	0.4759670884	0.472921619	0.4788207503	0.4740058529	0.4742878954	0.4793033087	0.4746951749	0.4714033655	0.4604310114	0.450457468	0.4397474905	0.4201454269	0.3891876172	0.358466957	0.330023632	0.3044697056	0.2938467356	0.2851806944	0.2769506822	0.272613704	0.2708060844	0.2495259661	0.2446316882	0.2554580811	0.226045716	0.2104758272	0.1953188275	0.1797213601	0.1572991708	0.1529720752	0.1612976679	0.1280576425	0.1076610464	0.08893282937	0.04946912008	0.00985059926	-0.04957598369	-0.1057655984	-0.2092811964	-0.3136977414	-0.4417693576	-0.599494842	-0.7596733079	-0.9459846857	-1.196561275	-1.382221349	-1.567566083	-1.747351943	-1.862451487	-1.950521741	-2.007292351	-2.048434067	-2.073761283	-2.071289244	-0.1548380767	-0.1463682029	-0.1331310821	-0.1063109907	-0.09776862208	-0.08427736993	-0.07530919106	-0.06429083049	-0.05214076387	-0.04846177063	-0.03975585915	-0.03015022827	-0.02746337473	-0.02105646447	-0.01528940401	-0.01028260257	-0.003047681778	-0.00114193114	0.003144177445	0.005786080573	0.008351907209	0.01229515584	0.01416827387	0.01495086968	0.01796756131	0.01918386054	0.02041189704	0.02273782888	0.0239486105	0.02451145651	0.02590637348	0.02784440515	0.02966505313	0.03119621451	0.0325473477	0.03376525547	0.03259855003	0.03319624587	0.03375944142	0.03448125975	0.0354728599	0.03733577397	0.03896169766	0.03962224847	0.03996315167	0.03822597303	0.03725988518	0.0368317651	0.03571587555	0.03597211276	0.03469753757	0.03574636593	0.03537204703	0.03478144469	0.03651681585	0.03711170128	0.03710332686	0.03680545957	0.03647224869	0.036565848	0.03629458306	0.03844264561	0.03880983698	0.03976945648	0.04085243592	0.04260496667	0.04464839055	0.04729081367	0.04992267263	0.05677851009	0.06423059717	0.0704801936	0.08077896056	0.08701681184	0.09129669126	0.1037544585	0.1087169405	0.1047030886	0.09947218409	0.09233066683	0.08518541826	0.07815812115	0.07209214785	
147578	-0.1088937207	-0.0398554458	0.02766016729	0.0895869476	0.1402217597	0.1805059783	0.2171073976	0.2475144335	0.2724003234	0.3022414141	0.3211028763	0.3383157229	0.3603298224	0.3800699814	0.3961194954	0.4091725671	0.4159316145	0.428751883	0.4382658908	0.4512150574	0.4505408177	0.455357951	0.4576064148	0.4640216051	0.462245713	0.468030206	0.4701539168	0.4683956483	0.4807582716	0.4764834607	0.4733224985	0.4782782538	0.4735250384	0.4745312703	0.4800418413	0.4745619589	0.4713085037	0.4602476776	0.4506572851	0.4398867586	0.4200087031	0.3884774325	0.3589423846	0.330172218	0.3049843767	0.2936154248	0.285205639	0.2767495197	0.2725822588	0.2711838023	0.2498773766	0.2442680744	0.2556161876	0.226206667	0.211089853	0.1953170447	0.1804286249	0.1572895584	0.1527387638	0.1611027109	0.1289500185	0.1072732121	0.08883860161	0.04979572932	0.009646615129	-0.04967976016	-0.1053355664	-0.208258685	-0.313098985	-0.4411953498	-0.5987593429	-0.7588868914	-0.9451631801	-1.196566442	-1.381878331	-1.566843867	-1.746784995	-1.862049696	-1.950746893	-2.006954963	-2.048081659	-2.074384371	-2.071169423	-0.163322421	-0.127067698	-0.1278143105	-0.1053057978	-0.08588540225	-0.08429085676	-0.06992593063	-0.0566238028	-0.0502413528	-0.04991576409	-0.03786214959	-0.03128608997	-0.02354927138	-0.02072465765	-0.01529707755	-0.007959021208	-0.004491155048	0.001131266208	0.003504603696	0.005410701734	0.008454862191	0.01178117071	0.01482597561	0.01745830309	0.01764509557	0.01917608365	0.02146721094	0.02370959961	0.02363068216	0.02501489859	0.02665351586	0.02783766174	0.03080902782	0.03092149356	0.03248087622	0.03431244957	0.03348555084	0.03297898916	0.03493864004	0.03457685611	0.03585410854	0.03726120848	0.03847498375	0.03941385353	0.04008678518	0.03791454032	0.03672133016	0.03682393654	0.03632938942	0.03557462562	0.03505972438	0.03596594474	0.03521793177	0.03538663888	0.03659680401	0.03656223366	0.03713905178	0.03679414304	0.03712874145	0.03650439878	0.03594887609	0.03848304509	0.03908595787	0.03951221515	0.04135299213	0.04259240997	0.0449163217	0.047219226	0.0495450592	0.05601300303	0.06451200302	0.07046528575	0.08222775547	0.08741062547	0.09259544459	0.10274901	0.1096635108	0.1052945218	0.09825296905	0.09272925362	0.0850012249	0.07955419675	0.07253397962	
147828	-0.1189768467	-0.04319366955	0.02574312891	0.08644735444	0.1402293427	0.178725928	0.2133723634	0.2457330687	0.2711857932	0.3009941359	0.3211061671	0.3361579261	0.3589423946	0.3779676932	0.3948557685	0.4076698247	0.4157655259	0.4270305927	0.4368161261	0.4500561466	0.4501886112	0.4550876021	0.4566608837	0.463377076	0.4633461216	0.4678210653	0.4690426781	0.4679240843	0.4809054441	0.4766611739	0.4728004881	0.4783586901	0.4738618408	0.4738343024	0.4794085033	0.4744722626	0.4711893948	0.4602534484	0.4504894053	0.4398922909	0.4198984959	0.3888891467	0.3587079404	0.3303085614	0.3046292161	0.2939772033	0.2851111849	0.2767290996	0.2728136964	0.2711880469	0.2496560261	0.2441426247	0.2552568514	0.2261506452	0.2106140136	0.1950103593	0.1798981822	0.1570783635	0.1527865533	0.1607117257	0.1286227171	0.1071532073	0.08867133857	0.0492836597	0.009602990234	-0.04973023378	-0.1061503253	-0.208707609	-0.3135721275	-0.441513289	-0.5988169742	-0.7598863551	-0.9467345262	-1.195759154	-1.382558633	-1.567475489	-1.746579121	-1.862237483	-1.951695307	-2.008078783	-2.047848769	-2.074131857	-2.071162603	-0.1793654486	-0.1526634486	-0.1277110096	-0.1149702718	-0.09039671973	-0.08426596153	-0.06991705991	-0.06455914047	-0.0518817544	-0.048454471	-0.03953791006	-0.03165746544	-0.02489851299	-0.01981127978	-0.01431801131	-0.01216583496	-0.003968670559	0.0002957765274	0.0004097135752	0.005308468443	0.007698228856	0.01189910686	0.01276958772	0.01554450487	0.01797319995	0.01965444915	0.02096094352	0.02258497587	0.0234915061	0.02415258468	0.02672828452	0.0291931266	0.02936715756	0.03074847378	0.03264951716	0.03429341515	0.03372308377	0.03424126791	0.03502340482	0.03516299629	0.03654009774	0.03745731326	0.03887468879	0.04061644019	0.03996887772	0.03834152882	0.03779737395	0.03746753243	0.03626169431	0.03659609165	0.03593536938	0.0367426201	0.03614769947	0.03575385896	0.03705591078	0.03713337993	0.03741517081	0.03753998311	0.03751514876	0.03717550498	0.03707516747	0.03867692815	0.03993356949	0.03991138854	0.04171222789	0.0436005409	0.04516185419	0.04748009358	0.0498781819	0.0564154815	0.06666103903	0.07096469723	0.08263941866	0.08742680059	0.09132573378	0.1033152442	0.1098376472	0.1063474601	0.1002764767	0.09163613036	0.08444463345	0.07755527291	0.07256908094	
148077	-0.1210172409	-0.03533209413	0.02427646415	0.08847167131	0.1335529662	0.1774763282	0.2098536177	0.2447685608	0.265858692	0.3014773416	0.3204125239	0.337055479	0.3577877012	0.3789090768	0.3939937014	0.4086414419	0.4150430712	0.4266557234	0.4375050416	0.4507628409	0.4504827113	0.455240611	0.4559977367	0.4650580499	0.4629379324	0.4683518993	0.4695922097	0.4676826298	0.4817253094	0.4751133254	0.4734135955	0.479014097	0.4737488446	0.4739388024	0.4797095301	0.474696685	0.4709416707	0.4608209135	0.4504882371	0.4394640973	0.4199503055	0.3890749592	0.3586013777	0.3302038307	0.3045261555	0.2939757848	0.2847574667	0.2766009514	0.2723621707	0.2711589138	0.2496258447	0.2443722565	0.2553573548	0.2261799569	0.2105499288	0.1949029114	0.1796134363	0.1573691865	0.1524390232	0.1604810004	0.1287899971	0.1072759307	0.08866464649	0.04937854909	0.009357324762	-0.04962134534	-0.1055478113	-0.2085975254	-0.3136962909	-0.4415142188	-0.5999002233	-0.7598814234	-0.9462824421	-1.196240321	-1.382987439	-1.567565	-1.74716131	-1.861734387	-1.951697441	-2.008188452	-2.047607848	-2.074631218	-2.071682476	-0.1636669373	-0.1462333431	-0.1379020185	-0.1049074813	-0.09355252898	-0.08097049158	-0.07784783229	-0.06620311244	-0.05404619594	-0.04464711334	-0.03785020182	-0.03259351983	-0.02472250639	-0.02178448234	-0.01304115436	-0.00896594472	-0.005132662252	-0.001985868559	0.001960286557	0.004589851384	0.009122442056	0.01088358147	0.01380091891	0.01634997219	0.01823754721	0.01889385889	0.02006051107	0.02256632758	0.02379209005	0.02356719206	0.02584559993	0.02887917329	0.02901209168	0.03082638031	0.03169160234	0.03274898923	0.03374604101	0.03423845474	0.03512600545	0.035682121	0.03646795237	0.03782982773	0.03933062947	0.04081571523	0.0404734337	0.03879492166	0.0379435312	0.0373170858	0.03644467291	0.0369214945	0.03625997596	0.03688146492	0.03618723138	0.03579364023	0.03740207388	0.03756301856	0.03795721222	0.03738033084	0.03782611758	0.03748253158	0.03690276174	0.03946120979	0.03987323307	0.03983091462	0.04176495948	0.04338595216	0.04583573453	0.04812296806	0.05062742466	0.05640873465	0.06492106639	0.07113459224	0.08229628386	0.08743914126	0.09219507052	0.1032245932	0.1092057493	0.105829288	0.09976593992	0.09219098425	0.08367815386	0.07781102715	0.07191016543	
